model,layer,roi,split,subject,n_features_1_model,n_features_2_brain,metric,score
sub-03,V1,V1,train,sub-09,361,641,rsa,0.12005623430013657
sub-03,V1,V2,train,sub-09,361,754,rsa,0.11750383675098419
sub-03,V1,V3,train,sub-09,361,575,rsa,0.10189850628376007
sub-03,V1,V4,train,sub-09,361,616,rsa,0.09493015706539154
sub-03,V1,V3A,train,sub-09,361,270,rsa,0.04435815289616585
sub-03,V1,V3B,train,sub-09,361,148,rsa,0.0403628945350647
sub-03,V1,V6,train,sub-09,361,104,rsa,0.029281137511134148
sub-03,V1,V6A,train,sub-09,361,85,rsa,0.03126470744609833
sub-03,V1,V7,train,sub-09,361,87,rsa,0.03178582713007927
sub-03,V1,V8,train,sub-09,361,101,rsa,0.03851768746972084
sub-03,V1,FFC,train,sub-09,361,263,rsa,0.040256571024656296
sub-03,V1,PIT,train,sub-09,361,123,rsa,0.03923008218407631
sub-03,V1,IPS1,train,sub-09,361,243,rsa,0.022533688694238663
sub-03,V1,MST,train,sub-09,361,149,rsa,0.044225193560123444
sub-03,V1,MT,train,sub-09,361,100,rsa,0.0388399176299572
sub-03,V1,FST,train,sub-09,361,156,rsa,0.020791692659258842
sub-03,V1,LO1,train,sub-09,361,79,rsa,0.028730416670441628
sub-03,V1,LO2,train,sub-09,361,80,rsa,0.02238839864730835
sub-03,V1,LO3,train,sub-09,361,125,rsa,0.03539246320724487
sub-03,V1,V7,train,sub-09,361,87,rsa,0.03178582713007927
sub-03,V1,IP0,train,sub-09,361,198,rsa,0.03483680263161659
sub-03,V1,IP1,train,sub-09,361,114,rsa,0.009744689799845219
sub-03,V1,MIP,train,sub-09,361,280,rsa,0.026211658492684364
sub-03,V1,VIP,train,sub-09,361,180,rsa,0.017093518748879433
sub-03,V1,LIPd,train,sub-09,361,69,rsa,0.010467633605003357
sub-03,V1,LIPv,train,sub-09,361,239,rsa,0.019016088917851448
sub-03,V1,AIP,train,sub-09,361,275,rsa,0.0069428784772753716
sub-03,V1,7Pm,train,sub-09,361,17,rsa,0.0029575226362794638
sub-03,V1,7PL,train,sub-09,361,133,rsa,0.01637580245733261
sub-03,V1,7PC,train,sub-09,361,315,rsa,0.010546134784817696
sub-03,V1,7Am,train,sub-09,361,228,rsa,0.02211669087409973
sub-03,V1,7AL,train,sub-09,361,178,rsa,0.007934235036373138
sub-03,V1,VVC,train,sub-09,361,151,rsa,0.041051726788282394
sub-03,V1,VMV2,train,sub-09,361,119,rsa,0.06354779750108719
sub-03,V1,VMV3,train,sub-09,361,109,rsa,0.023419979959726334
sub-03,V1,VMV1,train,sub-09,361,96,rsa,0.04946374520659447
sub-03,V1,PHA2,train,sub-09,361,17,rsa,0.0073348344303667545
sub-03,V1,PHA3,train,sub-09,361,104,rsa,0.022834571078419685
sub-03,V1,PH,train,sub-09,361,258,rsa,0.0255013108253479
sub-03,V2,V1,train,sub-09,525,641,rsa,0.11540425568819046
sub-03,V2,V2,train,sub-09,525,754,rsa,0.14969979226589203
