model,layer,roi,split,subject,n_features_1_model,n_features_2_brain,metric,score
all-other-subjects,V1,V1,train,sub-07,499,420,rsa,0.17030735313892365
all-other-subjects,V1,V2,train,sub-07,499,470,rsa,0.17493239045143127
all-other-subjects,V1,V3,train,sub-07,499,348,rsa,0.11611101031303406
all-other-subjects,V1,V4,train,sub-07,499,451,rsa,0.11032099276781082
all-other-subjects,V1,V3A,train,sub-07,499,55,rsa,0.014950177632272243
all-other-subjects,V1,V3B,train,sub-07,499,103,rsa,0.027250418439507484
all-other-subjects,V1,V6,train,sub-07,499,94,rsa,0.03576705604791641
all-other-subjects,V1,V6A,train,sub-07,499,63,rsa,0.02144201472401619
all-other-subjects,V1,V7,train,sub-07,499,37,rsa,0.019788946956396103
all-other-subjects,V1,V8,train,sub-07,499,80,rsa,0.06078622117638588
all-other-subjects,V1,FFC,train,sub-07,499,265,rsa,0.04922967404127121
all-other-subjects,V1,PIT,train,sub-07,499,101,rsa,0.05522049590945244
all-other-subjects,V1,IPS1,train,sub-07,499,191,rsa,0.016220806166529655
all-other-subjects,V1,MST,train,sub-07,499,149,rsa,0.05501663684844971
all-other-subjects,V1,MT,train,sub-07,499,100,rsa,0.04978381097316742
all-other-subjects,V1,FST,train,sub-07,499,167,rsa,0.027755390852689743
all-other-subjects,V1,LO1,train,sub-07,499,80,rsa,0.0504889115691185
all-other-subjects,V1,LO2,train,sub-07,499,67,rsa,0.056750230491161346
all-other-subjects,V1,LO3,train,sub-07,499,125,rsa,0.07292824983596802
all-other-subjects,V2,V1,train,sub-07,554,420,rsa,0.1371203064918518
all-other-subjects,V2,V2,train,sub-07,554,470,rsa,0.20169572532176971
all-other-subjects,V2,V3,train,sub-07,554,348,rsa,0.14319372177124023
all-other-subjects,V2,V4,train,sub-07,554,451,rsa,0.10330690443515778
all-other-subjects,V2,V3A,train,sub-07,554,55,rsa,0.029084520414471626
all-other-subjects,V2,V3B,train,sub-07,554,103,rsa,0.02972295880317688
all-other-subjects,V2,V6,train,sub-07,554,94,rsa,0.05102702975273132
all-other-subjects,V2,V6A,train,sub-07,554,63,rsa,0.03136451169848442
all-other-subjects,V2,V7,train,sub-07,554,37,rsa,0.02353753335773945
all-other-subjects,V2,V8,train,sub-07,554,80,rsa,0.07441966980695724
all-other-subjects,V2,FFC,train,sub-07,554,265,rsa,0.0454857274889946
all-other-subjects,V2,PIT,train,sub-07,554,101,rsa,0.05655457824468613
all-other-subjects,V2,IPS1,train,sub-07,554,191,rsa,0.019796987995505333
all-other-subjects,V2,MST,train,sub-07,554,149,rsa,0.06648144125938416
all-other-subjects,V2,MT,train,sub-07,554,100,rsa,0.04578390344977379
all-other-subjects,V2,FST,train,sub-07,554,167,rsa,0.035496048629283905
all-other-subjects,V2,LO1,train,sub-07,554,80,rsa,0.04707537218928337
all-other-subjects,V2,LO2,train,sub-07,554,67,rsa,0.057469144463539124
all-other-subjects,V2,LO3,train,sub-07,554,125,rsa,0.06803255528211594
