model,layer,roi,split,subject,metric,n_features_1_model,n_features_2_brain,score,test_scores_list
all-other-subjects,V2,V3,test,sub-07,linear_predictivity,554,348,0.2092759421264736,"[0.21252222097809984, 0.22165056986112, 0.20353948503724417, 0.20412703030884108, 0.2045404044470631]"
all-other-subjects,V2,V4,train,sub-07,linear_predictivity,554,451,0.07137840832205916,
all-other-subjects,V2,V4,test,sub-07,linear_predictivity,554,451,0.17148253447465522,"[0.16488749451454632, 0.1718225744522578, 0.18231718937123242, 0.17442772363735018, 0.1639576903978894]"
all-other-subjects,V2,V3A,train,sub-07,linear_predictivity,554,55,0.057657587735227785,
all-other-subjects,V2,V3A,test,sub-07,linear_predictivity,554,55,0.19019062631227257,"[0.18391211747920305, 0.21102364654573455, 0.18293548027131984, 0.18498750863326824, 0.1880943786318372]"
all-other-subjects,V2,V3B,train,sub-07,linear_predictivity,554,103,0.0817961223849963,
all-other-subjects,V2,V3B,test,sub-07,linear_predictivity,554,103,0.2051056485205504,"[0.20450316555159878, 0.21395310606444537, 0.1937163862477814, 0.20792330294193637, 0.2054322817969901]"
all-other-subjects,V2,V6,train,sub-07,linear_predictivity,554,94,0.01735917671928008,
all-other-subjects,V2,V6,test,sub-07,linear_predictivity,554,94,0.07391482521825328,"[0.06654567323924028, 0.08143852283041335, 0.07015842973591829, 0.07707140908901086, 0.07436009119668366]"
all-other-subjects,V2,V6A,train,sub-07,linear_predictivity,554,63,0.05250124171019558,
all-other-subjects,V2,V6A,test,sub-07,linear_predictivity,554,63,0.14480686579934912,"[0.13885385408256484, 0.15417634700904514, 0.1394142923056836, 0.14304367768251025, 0.14854615791694173]"
all-other-subjects,V2,V7,train,sub-07,linear_predictivity,554,37,0.06123265552999489,
all-other-subjects,V2,V7,test,sub-07,linear_predictivity,554,37,0.15242807365231176,"[0.14825625796328823, 0.1637547755844136, 0.1470556974805831, 0.1465301380306786, 0.15654349920259533]"
all-other-subjects,V2,V8,train,sub-07,linear_predictivity,554,80,0.07009475664971279,
all-other-subjects,V2,V8,test,sub-07,linear_predictivity,554,80,0.1660708252677468,"[0.1408246448282137, 0.16530723621044258, 0.17414985525885385, 0.17930434501116935, 0.17076804503005452]"
all-other-subjects,V2,FFC,train,sub-07,linear_predictivity,554,265,0.07185467060997366,
all-other-subjects,V2,FFC,test,sub-07,linear_predictivity,554,265,0.13544803330533492,"[0.1257824116207162, 0.13176781440841312, 0.15174099843311406, 0.1244025415610149, 0.1435464005034163]"
all-other-subjects,V2,PIT,train,sub-07,linear_predictivity,554,101,0.09059379257249829,
all-other-subjects,V2,PIT,test,sub-07,linear_predictivity,554,101,0.15183189730901556,"[0.14692111836664218, 0.15070289407799012, 0.15292547259672343, 0.15268705828508392, 0.1559229432186382]"
all-other-subjects,V2,IPS1,train,sub-07,linear_predictivity,554,191,0.029108618191225597,
all-other-subjects,V2,IPS1,test,sub-07,linear_predictivity,554,191,0.13405938418255853,"[0.1352181427456471, 0.13738749828459418, 0.1262600978288965, 0.1282679727959537, 0.14316320925770118]"
all-other-subjects,V2,MST,train,sub-07,linear_predictivity,554,149,0.14078733583628333,
all-other-subjects,V2,MST,test,sub-07,linear_predictivity,554,149,0.21434168065421916,"[0.21103603290998602, 0.21994954871815198, 0.21513783624586447, 0.21358324705591913, 0.21200173834117414]"
all-other-subjects,V2,MT,train,sub-07,linear_predictivity,554,100,0.141042386113537,
all-other-subjects,V2,MT,test,sub-07,linear_predictivity,554,100,0.22480282896846804,"[0.22167028312973935, 0.23470717224037807, 0.22793648900636337, 0.2209549916502858, 0.2187452088155737]"
all-other-subjects,V2,FST,train,sub-07,linear_predictivity,554,167,0.06921844481298776,
all-other-subjects,V2,FST,test,sub-07,linear_predictivity,554,167,0.14593965329767444,"[0.13678550914069112, 0.16248731634243532, 0.15196616926506826, 0.1376487664923984, 0.14081050524777902]"
all-other-subjects,V2,LO1,train,sub-07,linear_predictivity,554,80,0.13725562604158464,
all-other-subjects,V2,LO1,test,sub-07,linear_predictivity,554,80,0.22134696591133557,"[0.21282465993413507, 0.2342203824516404, 0.22482634951820252, 0.21524809167495595, 0.21961534597774385]"
all-other-subjects,V2,LO2,train,sub-07,linear_predictivity,554,67,0.0950546095662049,
all-other-subjects,V2,LO2,test,sub-07,linear_predictivity,554,67,0.17781660343572148,"[0.16566410731063314, 0.18011497744106922, 0.18449593545376503, 0.1779504585285941, 0.18085753844454597]"
all-other-subjects,V2,LO3,train,sub-07,linear_predictivity,554,125,0.10947694863042637,
all-other-subjects,V2,LO3,test,sub-07,linear_predictivity,554,125,0.12857330825669225,"[0.1188926782413435, 0.1336882163126724, 0.13553272831767893, 0.11994486651542985, 0.1348080518963365]"
all-other-subjects,V3,V1,train,sub-07,linear_predictivity,523,420,0.07048439322125598,
all-other-subjects,V3,V1,test,sub-07,linear_predictivity,523,420,0.154388398182861,"[0.15702864899810287, 0.16469282558754608, 0.14569973173761108, 0.15511007033702587, 0.14941071425401906]"
all-other-subjects,V3,V2,train,sub-07,linear_predictivity,523,470,0.0910677769086979,
all-other-subjects,V3,V2,test,sub-07,linear_predictivity,523,470,0.21699856599063536,"[0.22268542456160004, 0.22669806333933673, 0.21365209149793055, 0.213630542157294, 0.2083267083970156]"
all-other-subjects,V3,V3,train,sub-07,linear_predictivity,523,348,0.08381484865911296,
all-other-subjects,V3,V3,test,sub-07,linear_predictivity,523,348,0.22722903360130092,"[0.23464857314662566, 0.2360147256602461, 0.22269587959007264, 0.22232714039567705, 0.2204588492138833]"
all-other-subjects,V3,V4,train,sub-07,linear_predictivity,523,451,0.07870015627583722,
all-other-subjects,V3,V4,test,sub-07,linear_predictivity,523,451,0.2506304242853975,"[0.2604399788495027, 0.2508568685159099, 0.24918849913169827, 0.24702073304882324, 0.24564604188105332]"
all-other-subjects,V3,V3A,train,sub-07,linear_predictivity,523,55,0.0587008655840513,
all-other-subjects,V3,V3A,test,sub-07,linear_predictivity,523,55,0.1987481795784419,"[0.1927870764111539, 0.2223692544195275, 0.1920270311829461, 0.19204142455032033, 0.1945161113282617]"
all-other-subjects,V3,V3B,train,sub-07,linear_predictivity,523,103,0.06815203496437727,
all-other-subjects,V3,V3B,test,sub-07,linear_predictivity,523,103,0.25493986748372166,"[0.2815986724050735, 0.2753869133406401, 0.2541872505889724, 0.2767254528346647, 0.18680104824925767]"
all-other-subjects,V3,V6,train,sub-07,linear_predictivity,523,94,0.013155607331493752,
all-other-subjects,V3,V6,test,sub-07,linear_predictivity,523,94,0.07870789938286489,"[0.07481903795778105, 0.08462528395948815, 0.0783857569449885, 0.07776934512869906, 0.07794007292336767]"
all-other-subjects,V3,V6A,train,sub-07,linear_predictivity,523,63,0.05048816410995952,
all-other-subjects,V3,V6A,test,sub-07,linear_predictivity,523,63,0.2565961317338903,"[0.2533230872058469, 0.26401982306367516, 0.25378185621229377, 0.2505980759476307, 0.26125781624000477]"
all-other-subjects,V3,V7,train,sub-07,linear_predictivity,523,37,0.050029813311320746,
all-other-subjects,V3,V7,test,sub-07,linear_predictivity,523,37,0.22490492666480222,"[0.17585990626200848, 0.26168759918940104, 0.2512192441375817, 0.1736226299572278, 0.2621352537777922]"
all-other-subjects,V3,V8,train,sub-07,linear_predictivity,523,80,0.06718891044798021,
all-other-subjects,V3,V8,test,sub-07,linear_predictivity,523,80,0.27480136254203663,"[0.28284468457611656, 0.2773536342096216, 0.2692022648069622, 0.27962400426454403, 0.26498222485293865]"
all-other-subjects,V3,FFC,train,sub-07,linear_predictivity,523,265,0.08720419256857254,
all-other-subjects,V3,FFC,test,sub-07,linear_predictivity,523,265,0.22800401967965261,"[0.2257763618159733, 0.22715726168377798, 0.23562734636543325, 0.22215267924134321, 0.22930644929173535]"
all-other-subjects,V3,PIT,train,sub-07,linear_predictivity,523,101,0.09197918819383627,
all-other-subjects,V3,PIT,test,sub-07,linear_predictivity,523,101,0.2601340561867928,"[0.269802200448047, 0.24723228286350601, 0.26426801218372115, 0.2607370485920313, 0.25863073684665866]"
all-other-subjects,V3,IPS1,train,sub-07,linear_predictivity,523,191,0.029982437963296107,
all-other-subjects,V3,IPS1,test,sub-07,linear_predictivity,523,191,0.1434891222098888,"[0.14631434390794573, 0.14870666817511427, 0.13351088584279222, 0.13534465507026042, 0.1535690580533315]"
all-other-subjects,V3,MST,train,sub-07,linear_predictivity,523,149,0.15727457595534233,
all-other-subjects,V3,MST,test,sub-07,linear_predictivity,523,149,0.29760111302470205,"[0.3000235001299291, 0.2929401813001122, 0.2980289727125113, 0.2922998668651368, 0.3047130441158208]"
all-other-subjects,V3,MT,train,sub-07,linear_predictivity,523,100,0.17738000265970624,
all-other-subjects,V3,MT,test,sub-07,linear_predictivity,523,100,0.34815727611984293,"[0.34834600110374425, 0.35267289219505005, 0.35256585598033696, 0.3438732329901977, 0.3433283983298858]"
all-other-subjects,V3,FST,train,sub-07,linear_predictivity,523,167,0.07789899799890436,
all-other-subjects,V3,FST,test,sub-07,linear_predictivity,523,167,0.23497262463784052,"[0.23862693934867601, 0.22742939190725095, 0.23460578502759766, 0.23097862000567995, 0.24322238689999814]"
all-other-subjects,V3,LO1,train,sub-07,linear_predictivity,523,80,0.15996975677759748,
all-other-subjects,V3,LO1,test,sub-07,linear_predictivity,523,80,0.3654149565300283,"[0.36685938795549833, 0.3690715106389647, 0.3625070681318373, 0.3544447848761109, 0.37419203104773013]"
all-other-subjects,V3,LO2,train,sub-07,linear_predictivity,523,67,0.09674845777767407,
all-other-subjects,V3,LO2,test,sub-07,linear_predictivity,523,67,0.28105116963806787,"[0.2873982963140563, 0.27202014977999645, 0.28430231076013396, 0.27961053449217954, 0.2819245568439733]"
all-other-subjects,V3,LO3,train,sub-07,linear_predictivity,523,125,0.201486697231503,
all-other-subjects,V3,LO3,test,sub-07,linear_predictivity,523,125,0.3441152881274598,"[0.3366773955057464, 0.34839521166033344, 0.3406472862034275, 0.34241097877344556, 0.3524455684943461]"
all-other-subjects,V4,V1,train,sub-07,linear_predictivity,658,420,0.060586759429222876,
all-other-subjects,V4,V1,test,sub-07,linear_predictivity,658,420,0.12280077441291934,"[0.12297993558493107, 0.1358157997334451, 0.11775994930410051, 0.1220634438436661, 0.11538474359845396]"
all-other-subjects,V4,V2,train,sub-07,linear_predictivity,658,470,0.07792112902233905,
all-other-subjects,V4,V2,test,sub-07,linear_predictivity,658,470,0.1825664811801558,"[0.19425779143915992, 0.19226913425923842, 0.18074618625550504, 0.17669384784643297, 0.1688654461004427]"
all-other-subjects,V4,V3,train,sub-07,linear_predictivity,658,348,0.08063153891586738,
all-other-subjects,V4,V3,test,sub-07,linear_predictivity,658,348,0.23679982928215604,"[0.25310810300453845, 0.24183529848661436, 0.23411567462477417, 0.23059515754458443, 0.22434491275026874]"
all-other-subjects,V4,V4,train,sub-07,linear_predictivity,658,451,0.11163706098383008,
all-other-subjects,V4,V4,test,sub-07,linear_predictivity,658,451,0.31380977486175476,"[0.32505068484094163, 0.3224741918069483, 0.32045054144401725, 0.3130383845055745, 0.28803507171129233]"
all-other-subjects,V4,V3A,train,sub-07,linear_predictivity,658,55,0.09179607307534825,
all-other-subjects,V4,V3A,test,sub-07,linear_predictivity,658,55,0.3003572242930092,"[0.29963214508962466, 0.3062810778381063, 0.3214441602866837, 0.28756758724083314, 0.2868611510097983]"
all-other-subjects,V4,V3B,train,sub-07,linear_predictivity,658,103,0.09870216403812292,
all-other-subjects,V4,V3B,test,sub-07,linear_predictivity,658,103,0.3177242346039094,"[0.31605607060106594, 0.32001319582238696, 0.3172128903414167, 0.3264600530066385, 0.30887896324803926]"
all-other-subjects,V4,V6,train,sub-07,linear_predictivity,658,94,0.01017901449251809,
all-other-subjects,V4,V6,test,sub-07,linear_predictivity,658,94,0.07714226108591488,"[0.06805455982366179, 0.08404341561467672, 0.07921264275340512, 0.08248550962863087, 0.07191517760919987]"
all-other-subjects,V4,V6A,train,sub-07,linear_predictivity,658,63,0.08644179294922028,
all-other-subjects,V4,V6A,test,sub-07,linear_predictivity,658,63,0.3123125607394117,"[0.30037471548050004, 0.3181197900785808, 0.3225418499224947, 0.3122715771002862, 0.30825487111519656]"
all-other-subjects,V4,V7,train,sub-07,linear_predictivity,658,37,0.08384602819442222,
all-other-subjects,V4,V7,test,sub-07,linear_predictivity,658,37,0.2991762514240545,"[0.28756991282460354, 0.30624289029074836, 0.3004904356529035, 0.2985692289423484, 0.30300878940966863]"
all-other-subjects,V4,V8,train,sub-07,linear_predictivity,658,80,0.09870418295620335,
all-other-subjects,V4,V8,test,sub-07,linear_predictivity,658,80,0.34519092809243607,"[0.35524005491651034, 0.3456670114950451, 0.3416766362219694, 0.35394428115786497, 0.3294266566707905]"
all-other-subjects,V4,FFC,train,sub-07,linear_predictivity,658,265,0.12842037246723076,
all-other-subjects,V4,FFC,test,sub-07,linear_predictivity,658,265,0.3357714929064686,"[0.3351167667493223, 0.33547135135267264, 0.3390869363427416, 0.33701179559285643, 0.3321706144947501]"
all-other-subjects,V4,PIT,train,sub-07,linear_predictivity,658,101,0.1380804711373341,
all-other-subjects,V4,PIT,test,sub-07,linear_predictivity,658,101,0.3436898033666337,"[0.3526058495008212, 0.3454848179746305, 0.34452137348201634, 0.3414237789098477, 0.3344131969658527]"
all-other-subjects,V4,IPS1,train,sub-07,linear_predictivity,658,191,0.05214927520627693,
all-other-subjects,V4,IPS1,test,sub-07,linear_predictivity,658,191,0.18269808747757896,"[0.17989100447628578, 0.18307384474391095, 0.18207124702819572, 0.18000132128637894, 0.18845301985312346]"
all-other-subjects,V4,MST,train,sub-07,linear_predictivity,658,149,0.19694586053064134,
all-other-subjects,V4,MST,test,sub-07,linear_predictivity,658,149,0.39924859174489047,"[0.3921491228397532, 0.3931668300232669, 0.40699057307947006, 0.3993788911344945, 0.4045575416474679]"
all-other-subjects,V4,MT,train,sub-07,linear_predictivity,658,100,0.21886342808686843,
all-other-subjects,V4,MT,test,sub-07,linear_predictivity,658,100,0.4147840772938231,"[0.4093225209113337, 0.41163413501742513, 0.42187004666727645, 0.4124281904995323, 0.41866549337354825]"
all-other-subjects,V4,FST,train,sub-07,linear_predictivity,658,167,0.10218405806700864,
all-other-subjects,V4,FST,test,sub-07,linear_predictivity,658,167,0.3139453275316149,"[0.3030242865013471, 0.3116478073260395, 0.3233279826254058, 0.31269177352126093, 0.31903478768402105]"
all-other-subjects,V4,LO1,train,sub-07,linear_predictivity,658,80,0.24049834235063455,
all-other-subjects,V4,LO1,test,sub-07,linear_predictivity,658,80,0.46305547868212216,"[0.4630349170824976, 0.4687745867937423, 0.47262569857536124, 0.456316515329243, 0.45452567562976665]"
all-other-subjects,V4,LO2,train,sub-07,linear_predictivity,658,67,0.14374938364099626,
all-other-subjects,V4,LO2,test,sub-07,linear_predictivity,658,67,0.3511348182304769,"[0.3520609478200985, 0.3528501778597604, 0.3641260384579461, 0.34342508621938267, 0.3432118407951968]"
all-other-subjects,V4,LO3,train,sub-07,linear_predictivity,658,125,0.25668895065479924,
all-other-subjects,V4,LO3,test,sub-07,linear_predictivity,658,125,0.42109946717590246,"[0.4115625080200569, 0.4224318942382067, 0.4250234699722754, 0.42546360909373776, 0.4210158545552357]"
all-other-subjects,V3A,V1,train,sub-07,linear_predictivity,260,420,0.02510963609370292,
all-other-subjects,V3A,V1,test,sub-07,linear_predictivity,260,420,0.051620588087740706,"[0.05431669542293397, 0.06040812237937028, 0.047042216413382396, 0.04845896491578822, 0.04787694130722863]"
all-other-subjects,V3A,V2,train,sub-07,linear_predictivity,260,470,0.043810159592252026,
all-other-subjects,V3A,V2,test,sub-07,linear_predictivity,260,470,0.1345593071572589,"[0.13940813684493195, 0.14609819425093493, 0.1366207779258769, 0.12546585098272983, 0.12520357578182081]"
all-other-subjects,V3A,V3,train,sub-07,linear_predictivity,260,348,0.06816647693176456,
all-other-subjects,V3A,V3,test,sub-07,linear_predictivity,260,348,0.19957561096650303,"[0.20701046921778352, 0.2069328578829583, 0.20489562578884943, 0.18784296911718282, 0.1911961328257411]"
all-other-subjects,V3A,V4,train,sub-07,linear_predictivity,260,451,0.09040222607751577,
all-other-subjects,V3A,V4,test,sub-07,linear_predictivity,260,451,0.2351755497102223,"[0.24196841528454577, 0.24423803085143106, 0.23673352909189038, 0.2221000366635189, 0.23083773665972548]"
all-other-subjects,V3A,V3A,train,sub-07,linear_predictivity,260,55,0.07165305412254767,
all-other-subjects,V3A,V3A,test,sub-07,linear_predictivity,260,55,0.29797244669465195,"[0.2965237321266315, 0.3177831572931043, 0.30712836115836045, 0.2843589125707434, 0.28406807032442]"
all-other-subjects,V3A,V3B,train,sub-07,linear_predictivity,260,103,0.07905994358723417,
all-other-subjects,V3A,V3B,test,sub-07,linear_predictivity,260,103,0.25926766641207066,"[0.2608817269756881, 0.27325642888733753, 0.2554253490027623, 0.2508276291636339, 0.25594719803093147]"
all-other-subjects,V3A,V6,train,sub-07,linear_predictivity,260,94,0.02077809279488567,
all-other-subjects,V3A,V6,test,sub-07,linear_predictivity,260,94,0.1004951462393052,"[0.0962491307913343, 0.10341311064151913, 0.10697397224335879, 0.09686328804804657, 0.09897622947226717]"
all-other-subjects,V3A,V6A,train,sub-07,linear_predictivity,260,63,0.11876302411638381,
all-other-subjects,V3A,V6A,test,sub-07,linear_predictivity,260,63,0.32758123294075486,"[0.3312697482005277, 0.3307483486089941, 0.33150698171764476, 0.3141126242121536, 0.33026846196445403]"
all-other-subjects,V3A,V7,train,sub-07,linear_predictivity,260,37,0.11543782477148647,
all-other-subjects,V3A,V7,test,sub-07,linear_predictivity,260,37,0.3174853683065998,"[0.32250262687146336, 0.3243106909832024, 0.3216350947662784, 0.3054777068121397, 0.31350072209991514]"
all-other-subjects,V3A,V8,train,sub-07,linear_predictivity,260,80,0.06962755501741495,
all-other-subjects,V3A,V8,test,sub-07,linear_predictivity,260,80,0.19229341325405927,"[0.19478042594575037, 0.19763070960140444, 0.19010218233284418, 0.18915194377013, 0.1898018046201674]"
all-other-subjects,V3A,FFC,train,sub-07,linear_predictivity,260,265,0.06694884356168326,
all-other-subjects,V3A,FFC,test,sub-07,linear_predictivity,260,265,0.16358264647648837,"[0.16684532858154405, 0.1691373697289389, 0.16718270471863, 0.15513139633245154, 0.15961643302087736]"
all-other-subjects,V3A,PIT,train,sub-07,linear_predictivity,260,101,0.11531260607114094,
all-other-subjects,V3A,PIT,test,sub-07,linear_predictivity,260,101,0.18779217061517056,"[0.1914728812587777, 0.19014170739737601, 0.19355167210210764, 0.17826378192262463, 0.1855308103949669]"
all-other-subjects,V3A,IPS1,train,sub-07,linear_predictivity,260,191,0.0258973798526021,
all-other-subjects,V3A,IPS1,test,sub-07,linear_predictivity,260,191,0.16674585628881747,"[0.16935714999073592, 0.1655945118850625, 0.1649353454704073, 0.15715157489548673, 0.17669069920239483]"
all-other-subjects,V3A,MST,train,sub-07,linear_predictivity,260,149,0.2251383931061722,
all-other-subjects,V3A,MST,test,sub-07,linear_predictivity,260,149,0.40644697181944445,"[0.4091733591500197, 0.40323694524114806, 0.40954501004227417, 0.40128682567526247, 0.40899271898851786]"
all-other-subjects,V3A,MT,train,sub-07,linear_predictivity,260,100,0.2062111842889275,
all-other-subjects,V3A,MT,test,sub-07,linear_predictivity,260,100,0.39264893640677634,"[0.3946135710580308, 0.39640864819355487, 0.3941069997105929, 0.3908166849299474, 0.3872987781417558]"
all-other-subjects,V3A,FST,train,sub-07,linear_predictivity,260,167,0.11033515846064616,
all-other-subjects,V3A,FST,test,sub-07,linear_predictivity,260,167,0.25770314195651894,"[0.26918328178689394, 0.24830595630253013, 0.2608733072162162, 0.24553889275136523, 0.2646142717255892]"
all-other-subjects,V3A,LO1,train,sub-07,linear_predictivity,260,80,0.26279556547013694,
all-other-subjects,V3A,LO1,test,sub-07,linear_predictivity,260,80,0.47538009724000824,"[0.4788249271639501, 0.48152804064481625, 0.4794734421739424, 0.46336670938092234, 0.4737073668364098]"
all-other-subjects,V3A,LO2,train,sub-07,linear_predictivity,260,67,0.1048716048541557,
all-other-subjects,V3A,LO2,test,sub-07,linear_predictivity,260,67,0.18469604090935926,"[0.18793381686448252, 0.1865599332490107, 0.191866467198161, 0.1700828954510752, 0.187037091784067]"
all-other-subjects,V3A,LO3,train,sub-07,linear_predictivity,260,125,0.17280486187018124,
all-other-subjects,V3A,LO3,test,sub-07,linear_predictivity,260,125,0.33159750826681866,"[0.33614954585780266, 0.33796203226963123, 0.3215052719182309, 0.3364063132509075, 0.32596437803752115]"
all-other-subjects,V3B,V1,train,sub-07,linear_predictivity,150,420,0.019264916657784653,
all-other-subjects,V3B,V1,test,sub-07,linear_predictivity,150,420,0.015200978584135091,"[0.01122130831024465, 0.027885890974555336, 0.006345648809678949, 0.022903339604185932, 0.00764870522201059]"
all-other-subjects,V3B,V2,train,sub-07,linear_predictivity,150,470,0.03483924144636345,
all-other-subjects,V3B,V2,test,sub-07,linear_predictivity,150,470,0.0878373808754727,"[0.0813098141759276, 0.09832360907423497, 0.08454306126571288, 0.09265320599688753, 0.08235721386460054]"
all-other-subjects,V3B,V3,train,sub-07,linear_predictivity,150,348,0.055410399034031776,
all-other-subjects,V3B,V3,test,sub-07,linear_predictivity,150,348,0.1474803204356413,"[0.14015538605756858, 0.15615820917961126, 0.1494042412609289, 0.14755754052106262, 0.14412622515903517]"
all-other-subjects,V3B,V4,train,sub-07,linear_predictivity,150,451,0.10115336443896777,
all-other-subjects,V3B,V4,test,sub-07,linear_predictivity,150,451,0.2599333875815145,"[0.25677997093166943, 0.265739672107451, 0.2607441960958025, 0.2536248638755985, 0.26277823489705104]"
all-other-subjects,V3B,V3A,train,sub-07,linear_predictivity,150,55,0.09129924488093795,
