model,layer,roi,split,subject,metric,n_features_1_model,n_features_2_brain,score,test_scores_list
all-other-subjects,V3A,V8,train,sub-03,linear_predictivity,253,111,0.11136739843339478,
all-other-subjects,V3A,V8,test,sub-03,linear_predictivity,253,111,0.27985143152305286,"[0.2829504280780324, 0.28264079670486575, 0.2793667000797973, 0.27658823457626575, 0.2777109981763032]"
all-other-subjects,V3A,FFC,train,sub-03,linear_predictivity,253,301,0.032809889431719794,
all-other-subjects,V3A,FFC,test,sub-03,linear_predictivity,253,301,0.10775023600721467,"[0.11632526153535627, 0.10829320988651471, 0.1032138784181323, 0.10327129985066254, 0.10764753034540757]"
all-other-subjects,V3A,PIT,train,sub-03,linear_predictivity,253,105,0.05315906796886335,
all-other-subjects,V3A,PIT,test,sub-03,linear_predictivity,253,105,0.15695039277919914,"[0.16317785893748377, 0.14800086450059968, 0.1589315152785263, 0.16004449668034862, 0.1545972284990373]"
all-other-subjects,V3A,IPS1,train,sub-03,linear_predictivity,253,123,0.05324984298336717,
all-other-subjects,V3A,IPS1,test,sub-03,linear_predictivity,253,123,0.12022291498544627,"[0.1248584004535062, 0.1183147198459935, 0.11665172282597068, 0.11680641482658975, 0.12448331697517112]"
all-other-subjects,V3A,MST,train,sub-03,linear_predictivity,253,147,0.1827012002717379,
all-other-subjects,V3A,MST,test,sub-03,linear_predictivity,253,147,0.3629467901738662,"[0.3624861071440134, 0.36662907968604885, 0.36124838338661297, 0.36441235339843675, 0.3599580272542191]"
all-other-subjects,V3A,MT,train,sub-03,linear_predictivity,253,98,0.1857803891473284,
all-other-subjects,V3A,MT,test,sub-03,linear_predictivity,253,98,0.4178086611565203,"[0.347069448019546, 0.42842262671388787, 0.4370875479946789, 0.43914081317828435, 0.4373228698762046]"
all-other-subjects,V3A,FST,train,sub-03,linear_predictivity,253,166,0.09878900097745964,
all-other-subjects,V3A,FST,test,sub-03,linear_predictivity,253,166,0.22796921513534377,"[0.23611586866531886, 0.2267781266975081, 0.22624911899485342, 0.22191089826915217, 0.22879206304988622]"
all-other-subjects,V3A,LO1,train,sub-03,linear_predictivity,253,74,0.11413360767650259,
all-other-subjects,V3A,LO1,test,sub-03,linear_predictivity,253,74,0.26065715956274255,"[0.25841798431945345, 0.25937708756788863, 0.257259070186067, 0.2613613549566678, 0.26687030078363566]"
all-other-subjects,V3A,LO2,train,sub-03,linear_predictivity,253,75,0.025985399776951152,
all-other-subjects,V3A,LO2,test,sub-03,linear_predictivity,253,75,0.07668089946182674,"[0.07567983622592843, 0.07253243839696516, 0.07704895462048138, 0.08391785127043921, 0.07422541679531955]"
all-other-subjects,V3A,LO3,train,sub-03,linear_predictivity,253,124,0.1753696705430762,
all-other-subjects,V3A,LO3,test,sub-03,linear_predictivity,253,124,0.3599819300752552,"[0.36481656403858626, 0.3590615676498688, 0.35618200588356635, 0.3605584020038877, 0.359291110800367]"
all-other-subjects,V3B,V1,train,sub-03,linear_predictivity,150,361,0.024076498486932052,
all-other-subjects,V3B,V1,test,sub-03,linear_predictivity,150,361,0.03577632512816968,"[0.03567515617814576, 0.036316238873127966, 0.03320269049507231, 0.03923527826672447, 0.034452261827777914]"
all-other-subjects,V3B,V2,train,sub-03,linear_predictivity,150,525,0.04785783772728081,
all-other-subjects,V3B,V2,test,sub-03,linear_predictivity,150,525,0.064114059109044,"[0.05922694411978086, 0.06634918651018834, 0.06287728359678738, 0.0653120371347667, 0.0668048441836967]"
all-other-subjects,V3B,V3,train,sub-03,linear_predictivity,150,361,0.05140476162872039,
all-other-subjects,V3B,V3,test,sub-03,linear_predictivity,150,361,0.10615899952754031,"[0.10364127636294401, 0.10360489683233153, 0.10252305492230517, 0.10934576801089736, 0.11168000150922351]"
all-other-subjects,V3B,V4,train,sub-03,linear_predictivity,150,555,0.09029857465577534,
all-other-subjects,V3B,V4,test,sub-03,linear_predictivity,150,555,0.18859043808118064,"[0.18850149817569567, 0.1884965328669239, 0.18393885598596924, 0.18974883882511617, 0.1922664645521983]"
all-other-subjects,V3B,V3A,train,sub-03,linear_predictivity,150,198,0.1404293252633029,
