model,layer,roi,split,subject,n_features_1_model,n_features_2_brain,metric,score
all-other-subjects,V1,V1,train,sub-09,466,641,rsa,0.2811630666255951
all-other-subjects,V1,V2,train,sub-09,466,754,rsa,0.2485778033733368
all-other-subjects,V1,V3,train,sub-09,466,575,rsa,0.22202399373054504
all-other-subjects,V1,V4,train,sub-09,466,616,rsa,0.21895991265773773
all-other-subjects,V1,V3A,train,sub-09,466,270,rsa,0.07112152129411697
all-other-subjects,V1,V3B,train,sub-09,466,148,rsa,0.07251632213592529
all-other-subjects,V1,V6,train,sub-09,466,104,rsa,0.03053317777812481
all-other-subjects,V1,V6A,train,sub-09,466,85,rsa,0.051775332540273666
all-other-subjects,V1,V7,train,sub-09,466,87,rsa,0.06252510100603104
all-other-subjects,V1,V8,train,sub-09,466,101,rsa,0.08251858502626419
all-other-subjects,V1,FFC,train,sub-09,466,263,rsa,0.06613501161336899
all-other-subjects,V1,PIT,train,sub-09,466,123,rsa,0.08003333956003189
all-other-subjects,V1,IPS1,train,sub-09,466,243,rsa,0.03100689873099327
all-other-subjects,V1,MST,train,sub-09,466,149,rsa,0.058270957320928574
all-other-subjects,V1,MT,train,sub-09,466,100,rsa,0.053635962307453156
all-other-subjects,V1,FST,train,sub-09,466,156,rsa,0.0333997868001461
all-other-subjects,V1,LO1,train,sub-09,466,79,rsa,0.057284411042928696
all-other-subjects,V1,LO2,train,sub-09,466,80,rsa,0.043340492993593216
all-other-subjects,V1,LO3,train,sub-09,466,125,rsa,0.07229721546173096
all-other-subjects,V2,V1,train,sub-09,496,641,rsa,0.24994120001792908
all-other-subjects,V2,V2,train,sub-09,496,754,rsa,0.31280964612960815
all-other-subjects,V2,V3,train,sub-09,496,575,rsa,0.25584274530410767
all-other-subjects,V2,V4,train,sub-09,496,616,rsa,0.2241186499595642
all-other-subjects,V2,V3A,train,sub-09,496,270,rsa,0.1420387625694275
all-other-subjects,V2,V3B,train,sub-09,496,148,rsa,0.08238905668258667
all-other-subjects,V2,V6,train,sub-09,496,104,rsa,0.07246217876672745
all-other-subjects,V2,V6A,train,sub-09,496,85,rsa,0.06344860047101974
all-other-subjects,V2,V7,train,sub-09,496,87,rsa,0.08046476542949677
all-other-subjects,V2,V8,train,sub-09,496,101,rsa,0.09641920775175095
all-other-subjects,V2,FFC,train,sub-09,496,263,rsa,0.06653834134340286
all-other-subjects,V2,PIT,train,sub-09,496,123,rsa,0.08030848205089569
all-other-subjects,V2,IPS1,train,sub-09,496,243,rsa,0.04271777719259262
all-other-subjects,V2,MST,train,sub-09,496,149,rsa,0.07336254417896271
all-other-subjects,V2,MT,train,sub-09,496,100,rsa,0.07226453721523285
all-other-subjects,V2,FST,train,sub-09,496,156,rsa,0.03199944272637367
all-other-subjects,V2,LO1,train,sub-09,496,79,rsa,0.06799503415822983
all-other-subjects,V2,LO2,train,sub-09,496,80,rsa,0.04676258936524391
all-other-subjects,V2,LO3,train,sub-09,496,125,rsa,0.08138846606016159
all-other-subjects,V3,V1,train,sub-09,463,641,rsa,0.20845383405685425
all-other-subjects,V3,V2,train,sub-09,463,754,rsa,0.22672471404075623
all-other-subjects,V3,V3,train,sub-09,463,575,rsa,0.2438635528087616
all-other-subjects,V3,V4,train,sub-09,463,616,rsa,0.2339998334646225
all-other-subjects,V3,V3A,train,sub-09,463,270,rsa,0.11591889709234238
all-other-subjects,V3,V3B,train,sub-09,463,148,rsa,0.0901469811797142
all-other-subjects,V3,V6,train,sub-09,463,104,rsa,0.051149893552064896
all-other-subjects,V3,V6A,train,sub-09,463,85,rsa,0.06960824877023697
all-other-subjects,V3,V7,train,sub-09,463,87,rsa,0.08837875723838806
all-other-subjects,V3,V8,train,sub-09,463,101,rsa,0.11021225899457932
all-other-subjects,V3,FFC,train,sub-09,463,263,rsa,0.06123501434922218
all-other-subjects,V3,PIT,train,sub-09,463,123,rsa,0.07584212720394135
all-other-subjects,V3,IPS1,train,sub-09,463,243,rsa,0.04871580749750137
