model,layer,roi,split,subject,metric,n_features_1_model,n_features_2_brain,score,test_scores_list
all-other-subjects,V2,V3,test,sub-10,linear_predictivity,567,400,0.35929885319421595,"[0.35664556995991104, 0.3521235625776329, 0.3585733086480172, 0.36353458042545156, 0.36561724436006726]"
all-other-subjects,V2,V4,train,sub-10,linear_predictivity,567,574,0.16638131170289286,
all-other-subjects,V2,V4,test,sub-10,linear_predictivity,567,574,0.2998188675125261,"[0.2988006136831036, 0.2953114172234061, 0.298047831349127, 0.3066473706523141, 0.3002871046546798]"
all-other-subjects,V2,V3A,train,sub-10,linear_predictivity,567,85,0.11364989111178796,
all-other-subjects,V2,V3A,test,sub-10,linear_predictivity,567,85,0.2470815548273225,"[0.2460508183479528, 0.24495795854932337, 0.2433719602604128, 0.25839095306913173, 0.24263608390979177]"
all-other-subjects,V2,V3B,train,sub-10,linear_predictivity,567,99,0.09362602045522557,
all-other-subjects,V2,V3B,test,sub-10,linear_predictivity,567,99,0.21582916671850252,"[0.2117720343336434, 0.20011987632288128, 0.2181566049853025, 0.22857020376453263, 0.2205271141861528]"
all-other-subjects,V2,V6,train,sub-10,linear_predictivity,567,11,0.06173559655635145,
all-other-subjects,V2,V6,test,sub-10,linear_predictivity,567,11,0.16470483998997648,"[0.12740366860282065, 0.18766093935669675, 0.15116523085797665, 0.18465934197703093, 0.1726350191553575]"
all-other-subjects,V2,V6A,train,sub-10,linear_predictivity,567,45,0.05135051183547432,
all-other-subjects,V2,V6A,test,sub-10,linear_predictivity,567,45,0.17381464226907797,"[0.17923780157712668, 0.16992965012950464, 0.17488591033035972, 0.17508884027136964, 0.1699310090370292]"
all-other-subjects,V2,V7,train,sub-10,linear_predictivity,567,61,0.0682982446966688,
all-other-subjects,V2,V7,test,sub-10,linear_predictivity,567,61,0.1774639122752955,"[0.16854855790185888, 0.19036693869545396, 0.1703476837221145, 0.19584582668554815, 0.16221055437150206]"
all-other-subjects,V2,V8,train,sub-10,linear_predictivity,567,96,0.11987413382878999,
all-other-subjects,V2,V8,test,sub-10,linear_predictivity,567,96,0.21601605174676455,"[0.22292174984249935, 0.21353334475778332, 0.22000030312730331, 0.20587245400159274, 0.21775240700464402]"
all-other-subjects,V2,FFC,train,sub-10,linear_predictivity,567,244,0.057527882133909976,
all-other-subjects,V2,FFC,test,sub-10,linear_predictivity,567,244,0.11848158755711122,"[0.12349917206585691, 0.12630890051559837, 0.103377342603362, 0.0990645784046037, 0.14015794419613511]"
all-other-subjects,V2,PIT,train,sub-10,linear_predictivity,567,100,0.09588816338103907,
all-other-subjects,V2,PIT,test,sub-10,linear_predictivity,567,100,0.19828044283930296,"[0.1876806186722723, 0.19037728791341524, 0.1985020193670517, 0.20263425611874614, 0.21220803212502948]"
all-other-subjects,V2,IPS1,train,sub-10,linear_predictivity,567,166,0.03872307667579159,
all-other-subjects,V2,IPS1,test,sub-10,linear_predictivity,567,166,0.10673030520103635,"[0.1082912163318727, 0.10096942899796373, 0.11239900771942621, 0.10434043064226531, 0.10765144231365373]"
all-other-subjects,V2,MST,train,sub-10,linear_predictivity,567,135,0.13395261579758805,
all-other-subjects,V2,MST,test,sub-10,linear_predictivity,567,135,0.2544351815161209,"[0.24997492499167606, 0.25955853458505584, 0.24005108165017577, 0.26663797855026244, 0.2559533878034343]"
all-other-subjects,V2,MT,train,sub-10,linear_predictivity,567,86,0.1155621626799975,
all-other-subjects,V2,MT,test,sub-10,linear_predictivity,567,86,0.20563180021111505,"[0.20366197976661238, 0.1990272294599478, 0.2048106591868267, 0.2102334746288651, 0.21042565801332322]"
all-other-subjects,V2,FST,train,sub-10,linear_predictivity,567,167,0.09841285405333261,
all-other-subjects,V2,FST,test,sub-10,linear_predictivity,567,167,0.19882096344973263,"[0.18781048029944428, 0.19600468544012728, 0.2026593657995136, 0.20761835637667608, 0.20001192933290204]"
all-other-subjects,V2,LO1,train,sub-10,linear_predictivity,567,78,0.13500614740509428,
all-other-subjects,V2,LO1,test,sub-10,linear_predictivity,567,78,0.2231711461704306,"[0.2309769587089963, 0.20688719382233822, 0.2313579688342471, 0.22463549644713593, 0.22199811303943556]"
all-other-subjects,V2,LO2,train,sub-10,linear_predictivity,567,80,0.08680669387811135,
all-other-subjects,V2,LO2,test,sub-10,linear_predictivity,567,80,0.19634217890063874,"[0.19630749103125805, 0.1858085915901971, 0.19973971744356894, 0.20234653862505794, 0.19750855581311175]"
all-other-subjects,V2,LO3,train,sub-10,linear_predictivity,567,113,0.09626816022087498,
all-other-subjects,V2,LO3,test,sub-10,linear_predictivity,567,113,0.12052176932754188,"[0.12587070000695066, 0.10142630532534945, 0.13715208587491792, 0.11573875498279519, 0.1224210004476962]"
all-other-subjects,V3,V1,train,sub-10,linear_predictivity,525,553,0.16214379692246905,
all-other-subjects,V3,V1,test,sub-10,linear_predictivity,525,553,0.2747953107796441,"[0.2655674206655189, 0.2771567172097685, 0.271857312887183, 0.27730563279429915, 0.282089470341451]"
all-other-subjects,V3,V2,train,sub-10,linear_predictivity,525,516,0.17841111331117407,
all-other-subjects,V3,V2,test,sub-10,linear_predictivity,525,516,0.2947336471507433,"[0.2867727406872861, 0.2965408852849869, 0.2912083394731009, 0.2996068172073506, 0.29953945310099195]"
all-other-subjects,V3,V3,train,sub-10,linear_predictivity,525,400,0.2279460643885785,
all-other-subjects,V3,V3,test,sub-10,linear_predictivity,525,400,0.37447646152037173,"[0.3669898751540364, 0.37555707480520895, 0.3694878425496425, 0.38081393490182813, 0.3795335801911425]"
all-other-subjects,V3,V4,train,sub-10,linear_predictivity,525,574,0.19637976477139424,
all-other-subjects,V3,V4,test,sub-10,linear_predictivity,525,574,0.381399770785425,"[0.3832779428181061, 0.381802848319712, 0.37345689242867164, 0.3852447663087368, 0.3832164040518981]"
all-other-subjects,V3,V3A,train,sub-10,linear_predictivity,525,85,0.12654067560220347,
all-other-subjects,V3,V3A,test,sub-10,linear_predictivity,525,85,0.3152798143791771,"[0.3155818280299104, 0.3144361307610782, 0.30747904323623565, 0.3245387137309787, 0.31436335613768274]"
all-other-subjects,V3,V3B,train,sub-10,linear_predictivity,525,99,0.11604426616744874,
all-other-subjects,V3,V3B,test,sub-10,linear_predictivity,525,99,0.2983498358121894,"[0.31310105174231506, 0.2932348910816309, 0.29071750916978034, 0.3010704675744726, 0.2936252594927481]"
all-other-subjects,V3,V6,train,sub-10,linear_predictivity,525,11,0.07709029977335856,
all-other-subjects,V3,V6,test,sub-10,linear_predictivity,525,11,0.19309916448258777,"[0.18626312217669005, 0.1947727085000719, 0.18799798509112603, 0.20269789022418608, 0.1937641164208648]"
all-other-subjects,V3,V6A,train,sub-10,linear_predictivity,525,45,0.08505716359207816,
all-other-subjects,V3,V6A,test,sub-10,linear_predictivity,525,45,0.2691876948107163,"[0.2760735029290626, 0.2695086403363288, 0.2686961947477501, 0.2752473304974805, 0.2564128055429594]"
all-other-subjects,V3,V7,train,sub-10,linear_predictivity,525,61,0.13702682465365668,
all-other-subjects,V3,V7,test,sub-10,linear_predictivity,525,61,0.3269078931772188,"[0.3360402493904442, 0.324527342819669, 0.32558057321396233, 0.3248612617912705, 0.3235300386707479]"
all-other-subjects,V3,V8,train,sub-10,linear_predictivity,525,96,0.14013531459305884,
all-other-subjects,V3,V8,test,sub-10,linear_predictivity,525,96,0.31829221747173125,"[0.33409353214133003, 0.30862013655546044, 0.324943806231467, 0.30806995408863963, 0.3157336583417592]"
all-other-subjects,V3,FFC,train,sub-10,linear_predictivity,525,244,0.09663292714150294,
all-other-subjects,V3,FFC,test,sub-10,linear_predictivity,525,244,0.23598483290229058,"[0.23145045392362276, 0.23520070050367847, 0.2380279032589574, 0.23464201426080078, 0.24060309256439347]"
all-other-subjects,V3,PIT,train,sub-10,linear_predictivity,525,100,0.12809376038499926,
all-other-subjects,V3,PIT,test,sub-10,linear_predictivity,525,100,0.283478925165876,"[0.27397391388254566, 0.27940824382398094, 0.2832582126019546, 0.2858386719533811, 0.2949155835675176]"
all-other-subjects,V3,IPS1,train,sub-10,linear_predictivity,525,166,0.09100050114614484,
all-other-subjects,V3,IPS1,test,sub-10,linear_predictivity,525,166,0.2250662342993533,"[0.23421324290439793, 0.21153237448106613, 0.22764191758206004, 0.22707573212797727, 0.22486790440126508]"
all-other-subjects,V3,MST,train,sub-10,linear_predictivity,525,135,0.19318549173034472,
all-other-subjects,V3,MST,test,sub-10,linear_predictivity,525,135,0.3991946136019534,"[0.3945717906755011, 0.40510366539767295, 0.3825210046635002, 0.4112439543606875, 0.40253265291240525]"
all-other-subjects,V3,MT,train,sub-10,linear_predictivity,525,86,0.19378293220485793,
all-other-subjects,V3,MT,test,sub-10,linear_predictivity,525,86,0.36199670755916397,"[0.3586736259055945, 0.3592438618749675, 0.35258654860200145, 0.3725017855873665, 0.3669777158258899]"
all-other-subjects,V3,FST,train,sub-10,linear_predictivity,525,167,0.16113498554348726,
all-other-subjects,V3,FST,test,sub-10,linear_predictivity,525,167,0.3311679447138163,"[0.32747865278529603, 0.3307396364971701, 0.33193975278271337, 0.33187835990735287, 0.33380332159654896]"
all-other-subjects,V3,LO1,train,sub-10,linear_predictivity,525,78,0.1871383501217433,
all-other-subjects,V3,LO1,test,sub-10,linear_predictivity,525,78,0.3398720513555046,"[0.3457048526213241, 0.33899698317414717, 0.3360387045987135, 0.34357137350962585, 0.3350483428737122]"
all-other-subjects,V3,LO2,train,sub-10,linear_predictivity,525,80,0.14401508401154584,
all-other-subjects,V3,LO2,test,sub-10,linear_predictivity,525,80,0.3135388264468641,"[0.31325240575311736, 0.3123375295021577, 0.3097999672068072, 0.3142915832122596, 0.3180126465599786]"
all-other-subjects,V3,LO3,train,sub-10,linear_predictivity,525,113,0.16711538225965356,
all-other-subjects,V3,LO3,test,sub-10,linear_predictivity,525,113,0.28253548445465115,"[0.28603017195244734, 0.27819783523606156, 0.281745340208584, 0.2839915023038793, 0.28271257257228355]"
all-other-subjects,V4,V1,train,sub-10,linear_predictivity,659,553,0.13944770131696274,
all-other-subjects,V4,V1,test,sub-10,linear_predictivity,659,553,0.2506247718970394,"[0.25152666396415463, 0.24582537124818188, 0.2444730105350468, 0.25148430926330234, 0.2598145044745113]"
all-other-subjects,V4,V2,train,sub-10,linear_predictivity,659,516,0.15306224658447876,
all-other-subjects,V4,V2,test,sub-10,linear_predictivity,659,516,0.2656164634458674,"[0.26617080686904165, 0.2607901347234037, 0.2615472835673072, 0.26912611279071136, 0.27044797927887304]"
all-other-subjects,V4,V3,train,sub-10,linear_predictivity,659,400,0.20925330139497345,
all-other-subjects,V4,V3,test,sub-10,linear_predictivity,659,400,0.3458770267071231,"[0.3418548579004708, 0.3470552033565496, 0.33670729804066274, 0.3501284794417293, 0.3536392947962034]"
all-other-subjects,V4,V4,train,sub-10,linear_predictivity,659,574,0.2268714083662069,
all-other-subjects,V4,V4,test,sub-10,linear_predictivity,659,574,0.43632631322147974,"[0.4365596327130141, 0.4319377303150983, 0.42528238321706097, 0.44336675633663, 0.44448506352559525]"
all-other-subjects,V4,V3A,train,sub-10,linear_predictivity,659,85,0.14133527528042297,
all-other-subjects,V4,V3A,test,sub-10,linear_predictivity,659,85,0.32126759889845785,"[0.316010706744066, 0.3402883738304534, 0.3129273920204019, 0.32199975844271805, 0.31511176345464986]"
all-other-subjects,V4,V3B,train,sub-10,linear_predictivity,659,99,0.18184458746451723,
all-other-subjects,V4,V3B,test,sub-10,linear_predictivity,659,99,0.38866807916202256,"[0.39221155705994964, 0.3815020121318801, 0.3846379224423581, 0.3984217691521086, 0.38656713502381634]"
all-other-subjects,V4,V6,train,sub-10,linear_predictivity,659,11,0.09088978456255324,
all-other-subjects,V4,V6,test,sub-10,linear_predictivity,659,11,0.28369600434503084,"[0.28446443765653456, 0.27635704739115546, 0.27705827306220887, 0.2972732175908057, 0.2833270460244497]"
all-other-subjects,V4,V6A,train,sub-10,linear_predictivity,659,45,0.12018735019443025,
all-other-subjects,V4,V6A,test,sub-10,linear_predictivity,659,45,0.3184430648884771,"[0.3204913378581813, 0.3289538263512751, 0.3126635861767127, 0.32412108890342783, 0.3059854851527886]"
all-other-subjects,V4,V7,train,sub-10,linear_predictivity,659,61,0.19112684344708616,
all-other-subjects,V4,V7,test,sub-10,linear_predictivity,659,61,0.3872648454048272,"[0.3851724823716828, 0.3872127904820084, 0.38613722743858414, 0.38811276828597047, 0.38968895844589035]"
all-other-subjects,V4,V8,train,sub-10,linear_predictivity,659,96,0.21422335651364433,
all-other-subjects,V4,V8,test,sub-10,linear_predictivity,659,96,0.42931451371791596,"[0.4368174131823889, 0.424866475643598, 0.42741080201812376, 0.4336023649321829, 0.42387551281328584]"
all-other-subjects,V4,FFC,train,sub-10,linear_predictivity,659,244,0.14318003260125584,
all-other-subjects,V4,FFC,test,sub-10,linear_predictivity,659,244,0.3377439994220418,"[0.33657953522721723, 0.33462676666094077, 0.32951753204265855, 0.3430485036757329, 0.3449476595036595]"
all-other-subjects,V4,PIT,train,sub-10,linear_predictivity,659,100,0.175941671205361,
all-other-subjects,V4,PIT,test,sub-10,linear_predictivity,659,100,0.3638796528477045,"[0.3629838223314223, 0.3611334026327234, 0.3570713383028244, 0.36604823984463214, 0.3721614611269207]"
all-other-subjects,V4,IPS1,train,sub-10,linear_predictivity,659,166,0.11200705827075226,
all-other-subjects,V4,IPS1,test,sub-10,linear_predictivity,659,166,0.28171495306950106,"[0.2746224197816393, 0.28994898902430166, 0.30082838702844467, 0.27253333423691767, 0.27064163527620194]"
all-other-subjects,V4,MST,train,sub-10,linear_predictivity,659,135,0.24170508367923788,
all-other-subjects,V4,MST,test,sub-10,linear_predictivity,659,135,0.4630206893060291,"[0.4584931020342209, 0.469212381918618, 0.450539423002513, 0.4708507325640945, 0.4660078070106989]"
all-other-subjects,V4,MT,train,sub-10,linear_predictivity,659,86,0.22263384754971297,
all-other-subjects,V4,MT,test,sub-10,linear_predictivity,659,86,0.41946307460136695,"[0.41975283663393154, 0.4204096731320249, 0.4086810088666165, 0.423566740698912, 0.4249051136753499]"
all-other-subjects,V4,FST,train,sub-10,linear_predictivity,659,167,0.24851815395261484,
all-other-subjects,V4,FST,test,sub-10,linear_predictivity,659,167,0.4281746457347557,"[0.4249298735479823, 0.4243774487428097, 0.420213746446944, 0.4317501460364846, 0.43960201389955816]"
all-other-subjects,V4,LO1,train,sub-10,linear_predictivity,659,78,0.2373492785736707,
all-other-subjects,V4,LO1,test,sub-10,linear_predictivity,659,78,0.4445102078682276,"[0.44890849366552577, 0.43652766062135867, 0.4377007996318767, 0.45090986431691077, 0.44850422110546634]"
all-other-subjects,V4,LO2,train,sub-10,linear_predictivity,659,80,0.22477463517589436,
all-other-subjects,V4,LO2,test,sub-10,linear_predictivity,659,80,0.4104736023246721,"[0.41147957432378, 0.40401272930900217, 0.40194465878309105, 0.4147489049562587, 0.42018214425122846]"
all-other-subjects,V4,LO3,train,sub-10,linear_predictivity,659,113,0.21393825367210031,
all-other-subjects,V4,LO3,test,sub-10,linear_predictivity,659,113,0.398359395912594,"[0.39637010838994924, 0.39446471855505655, 0.39786057204046005, 0.40421946763608024, 0.39888211294142395]"
all-other-subjects,V3A,V1,train,sub-10,linear_predictivity,259,553,0.04524428623711062,
all-other-subjects,V3A,V1,test,sub-10,linear_predictivity,259,553,0.10229765145898137,"[0.10422991857348257, 0.09825777416171151, 0.10111400136299999, 0.10515628902414458, 0.1027302741725682]"
all-other-subjects,V3A,V2,train,sub-10,linear_predictivity,259,516,0.06047421609464022,
all-other-subjects,V3A,V2,test,sub-10,linear_predictivity,259,516,0.1210453542742747,"[0.12323501208834997, 0.11779805236909481, 0.1205303009232767, 0.12348463814965337, 0.12017876784099861]"
all-other-subjects,V3A,V3,train,sub-10,linear_predictivity,259,400,0.07838363510512433,
all-other-subjects,V3A,V3,test,sub-10,linear_predictivity,259,400,0.1403438548278387,"[0.13768287181819983, 0.1368254647042538, 0.1381114532430509, 0.1455221580075656, 0.14357732636612344]"
all-other-subjects,V3A,V4,train,sub-10,linear_predictivity,259,574,0.09742375767122527,
all-other-subjects,V3A,V4,test,sub-10,linear_predictivity,259,574,0.2037156458060596,"[0.20237216580957995, 0.20444030449642434, 0.2018789551199904, 0.20485376636274957, 0.20503303724155386]"
all-other-subjects,V3A,V3A,train,sub-10,linear_predictivity,259,85,0.1453905417990589,
all-other-subjects,V3A,V3A,test,sub-10,linear_predictivity,259,85,0.3429401688208165,"[0.3474471063579107, 0.3425190044650016, 0.3394497834128256, 0.3438863519624593, 0.34139859790588534]"
all-other-subjects,V3A,V3B,train,sub-10,linear_predictivity,259,99,0.10420398799548336,
all-other-subjects,V3A,V3B,test,sub-10,linear_predictivity,259,99,0.24892385333942327,"[0.24813738020774542, 0.24999345224939068, 0.2525230809934748, 0.2473966489652111, 0.24656870428129424]"
all-other-subjects,V3A,V6,train,sub-10,linear_predictivity,259,11,0.1105162128250158,
all-other-subjects,V3A,V6,test,sub-10,linear_predictivity,259,11,0.3089189037448679,"[0.3140323995962, 0.30893800355474166, 0.29780739140552237, 0.3240181692711987, 0.2997985548966769]"
all-other-subjects,V3A,V6A,train,sub-10,linear_predictivity,259,45,0.11208544754898675,
all-other-subjects,V3A,V6A,test,sub-10,linear_predictivity,259,45,0.317182901629237,"[0.3302568158473866, 0.3227303626597412, 0.3069056532918505, 0.318275808649889, 0.30774586769731765]"
all-other-subjects,V3A,V7,train,sub-10,linear_predictivity,259,61,0.16787930529248088,
all-other-subjects,V3A,V7,test,sub-10,linear_predictivity,259,61,0.3676941640965901,"[0.36832921286017706, 0.37841750364662624, 0.362384555513051, 0.36398425552481883, 0.36535529293827723]"
all-other-subjects,V3A,V8,train,sub-10,linear_predictivity,259,96,0.09039281284037916,
all-other-subjects,V3A,V8,test,sub-10,linear_predictivity,259,96,0.20575523000270315,"[0.20679344548693865, 0.2124141415529278, 0.21328570514303732, 0.19862081985495653, 0.19766203797565554]"
all-other-subjects,V3A,FFC,train,sub-10,linear_predictivity,259,244,0.05269533018907275,
all-other-subjects,V3A,FFC,test,sub-10,linear_predictivity,259,244,0.12563336876867678,"[0.12476779160310775, 0.12831238800908032, 0.1262211657724278, 0.11641917852831209, 0.13244631993045594]"
all-other-subjects,V3A,PIT,train,sub-10,linear_predictivity,259,100,0.05674617987002753,
all-other-subjects,V3A,PIT,test,sub-10,linear_predictivity,259,100,0.11746107193174779,"[0.1153335353677911, 0.1182478169255442, 0.11711372632021858, 0.1109756578828375, 0.12563462316234766]"
all-other-subjects,V3A,IPS1,train,sub-10,linear_predictivity,259,166,0.07707218775648694,
all-other-subjects,V3A,IPS1,test,sub-10,linear_predictivity,259,166,0.24897384741395853,"[0.24808418979033217, 0.2506266883157402, 0.2477501234704732, 0.24792523670845618, 0.2504829987847909]"
all-other-subjects,V3A,MST,train,sub-10,linear_predictivity,259,135,0.20806422138987474,
all-other-subjects,V3A,MST,test,sub-10,linear_predictivity,259,135,0.3948741078698152,"[0.3888545864354432, 0.4010491630477319, 0.38657802788383083, 0.3973567983252351, 0.400531963656835]"
all-other-subjects,V3A,MT,train,sub-10,linear_predictivity,259,86,0.16422380182341068,
all-other-subjects,V3A,MT,test,sub-10,linear_predictivity,259,86,0.3074104990686898,"[0.30545741733961457, 0.3106216084559531, 0.3054032847378679, 0.3051371929062005, 0.310432991903813]"
all-other-subjects,V3A,FST,train,sub-10,linear_predictivity,259,167,0.172926744686121,
all-other-subjects,V3A,FST,test,sub-10,linear_predictivity,259,167,0.3242091842814834,"[0.31986975000758183, 0.3313978699002349, 0.31774386979629005, 0.32276885316471393, 0.32926557853859634]"
all-other-subjects,V3A,LO1,train,sub-10,linear_predictivity,259,78,0.1274827295652439,
all-other-subjects,V3A,LO1,test,sub-10,linear_predictivity,259,78,0.2394647371976136,"[0.24486821734731068, 0.23829333561559432, 0.23614369304260605, 0.2384998966231091, 0.23951854335944794]"
all-other-subjects,V3A,LO2,train,sub-10,linear_predictivity,259,80,0.08288100979034428,
all-other-subjects,V3A,LO2,test,sub-10,linear_predictivity,259,80,0.15966120475138018,"[0.15650747143586985, 0.16006547647248145, 0.1617027188443754, 0.15841185436659808, 0.16161850263757618]"
all-other-subjects,V3A,LO3,train,sub-10,linear_predictivity,259,113,0.11979977603420396,
all-other-subjects,V3A,LO3,test,sub-10,linear_predictivity,259,113,0.2316650772541406,"[0.23544040224056462, 0.22666629128351792, 0.23427594804975346, 0.22553529015552057, 0.23640745454134643]"
all-other-subjects,V3B,V1,train,sub-10,linear_predictivity,150,553,0.0295225318652038,
all-other-subjects,V3B,V1,test,sub-10,linear_predictivity,150,553,0.061255003222597505,"[0.06284020319732465, 0.059735535527630314, 0.06400230022248247, 0.06131238873723427, 0.05838458842831577]"
all-other-subjects,V3B,V2,train,sub-10,linear_predictivity,150,516,0.04572872941242765,
all-other-subjects,V3B,V2,test,sub-10,linear_predictivity,150,516,0.07303929600355277,"[0.07382643126342224, 0.07138934250820217, 0.07678337203112548, 0.07194836659722838, 0.07124896761778553]"
all-other-subjects,V3B,V3,train,sub-10,linear_predictivity,150,400,0.05415217555233144,
all-other-subjects,V3B,V3,test,sub-10,linear_predictivity,150,400,0.07920620179058778,"[0.07971830537930157, 0.07782652167634065, 0.08057594703700617, 0.08038645465367387, 0.07752378020661664]"
all-other-subjects,V3B,V4,train,sub-10,linear_predictivity,150,574,0.10882738950025733,
all-other-subjects,V3B,V4,test,sub-10,linear_predictivity,150,574,0.20185157384756813,"[0.2052624895893565, 0.19782433511932254, 0.20151774831137031, 0.20241077389301582, 0.20224252232477535]"
all-other-subjects,V3B,V3A,train,sub-10,linear_predictivity,150,85,0.11086840851436805,
