model,layer,roi,split,subject,n_features_1_model,n_features_2_brain,metric,score
all-other-subjects,V1,V1,train,sub-04,484,523,rsa,0.4595334529876709
all-other-subjects,V1,V2,train,sub-04,484,638,rsa,0.38176509737968445
all-other-subjects,V1,V3,train,sub-04,484,520,rsa,0.35237613320350647
all-other-subjects,V1,V4,train,sub-04,484,610,rsa,0.3349628150463104
all-other-subjects,V1,V3A,train,sub-04,484,232,rsa,0.10803169757127762
all-other-subjects,V1,V3B,train,sub-04,484,150,rsa,0.09504833072423935
all-other-subjects,V1,V6,train,sub-04,484,58,rsa,0.01659855991601944
all-other-subjects,V1,V6A,train,sub-04,484,38,rsa,0.04512665420770645
all-other-subjects,V1,V7,train,sub-04,484,77,rsa,0.04995087906718254
all-other-subjects,V1,V8,train,sub-04,484,111,rsa,0.15464605391025543
all-other-subjects,V1,FFC,train,sub-04,484,312,rsa,0.0847250372171402
all-other-subjects,V1,PIT,train,sub-04,484,118,rsa,0.1013813242316246
all-other-subjects,V1,IPS1,train,sub-04,484,232,rsa,0.06751906126737595
all-other-subjects,V1,MST,train,sub-04,484,142,rsa,0.11126649379730225
all-other-subjects,V1,MT,train,sub-04,484,100,rsa,0.08368314057588577
all-other-subjects,V1,FST,train,sub-04,484,175,rsa,0.08183863759040833
all-other-subjects,V1,LO1,train,sub-04,484,80,rsa,0.11512517929077148
all-other-subjects,V1,LO2,train,sub-04,484,83,rsa,0.10832390934228897
all-other-subjects,V1,LO3,train,sub-04,484,118,rsa,0.09556928277015686
all-other-subjects,V2,V1,train,sub-04,540,523,rsa,0.38873565196990967
all-other-subjects,V2,V2,train,sub-04,540,638,rsa,0.4451470375061035
all-other-subjects,V2,V3,train,sub-04,540,520,rsa,0.38503021001815796
all-other-subjects,V2,V4,train,sub-04,540,610,rsa,0.3264911472797394
all-other-subjects,V2,V3A,train,sub-04,540,232,rsa,0.18824270367622375
all-other-subjects,V2,V3B,train,sub-04,540,150,rsa,0.10346699506044388
all-other-subjects,V2,V6,train,sub-04,540,58,rsa,0.027908558025956154
all-other-subjects,V2,V6A,train,sub-04,540,38,rsa,0.07180844247341156
all-other-subjects,V2,V7,train,sub-04,540,77,rsa,0.07544340193271637
all-other-subjects,V2,V8,train,sub-04,540,111,rsa,0.18961268663406372
all-other-subjects,V2,FFC,train,sub-04,540,312,rsa,0.08604845404624939
all-other-subjects,V2,PIT,train,sub-04,540,118,rsa,0.10897181928157806
all-other-subjects,V2,IPS1,train,sub-04,540,232,rsa,0.08177538216114044
all-other-subjects,V2,MST,train,sub-04,540,142,rsa,0.14639349281787872
all-other-subjects,V2,MT,train,sub-04,540,100,rsa,0.10293891280889511
all-other-subjects,V2,FST,train,sub-04,540,175,rsa,0.10914257168769836
all-other-subjects,V2,LO1,train,sub-04,540,80,rsa,0.1257145255804062
all-other-subjects,V2,LO2,train,sub-04,540,83,rsa,0.1266048699617386
all-other-subjects,V2,LO3,train,sub-04,540,118,rsa,0.10827302187681198
all-other-subjects,V3,V1,train,sub-04,492,523,rsa,0.35190683603286743
all-other-subjects,V3,V2,train,sub-04,492,638,rsa,0.40111032128334045
