model,layer,roi,split,subject,metric,n_features_1_model,n_features_2_brain,score,test_scores_list
all-other-subjects,V3,V3A,test,sub-04,linear_predictivity,492,232,0.19840012466534673,"[0.19356382907472847, 0.19620208751835072, 0.2229027625144576, 0.19176587901655667, 0.1875660652026402]"
all-other-subjects,V3,V3B,train,sub-04,linear_predictivity,492,150,0.1967072131004843,
all-other-subjects,V3,V3B,test,sub-04,linear_predictivity,492,150,0.3353558745859443,"[0.3403244433818553, 0.33743722220544375, 0.32928944600221616, 0.3350477393841764, 0.3346805219560298]"
all-other-subjects,V3,V6,train,sub-04,linear_predictivity,492,58,0.029274890929303805,
all-other-subjects,V3,V6,test,sub-04,linear_predictivity,492,58,0.0466776946734567,"[0.04835079874164589, 0.044561694992510066, 0.05542221527630393, 0.034215421376293645, 0.050838342980529944]"
all-other-subjects,V3,V6A,train,sub-04,linear_predictivity,492,38,0.06085019149771056,
all-other-subjects,V3,V6A,test,sub-04,linear_predictivity,492,38,0.1219052813717818,"[0.11533200989559804, 0.11964574220373252, 0.12364614318530753, 0.1261523593757469, 0.12475015219852405]"
all-other-subjects,V3,V7,train,sub-04,linear_predictivity,492,77,0.1109587641827147,
all-other-subjects,V3,V7,test,sub-04,linear_predictivity,492,77,0.23141094536462417,"[0.22973701577310673, 0.22866092325427112, 0.23825142896688614, 0.2305956923750735, 0.22980966645378323]"
all-other-subjects,V3,V8,train,sub-04,linear_predictivity,492,111,0.1948893671175726,
all-other-subjects,V3,V8,test,sub-04,linear_predictivity,492,111,0.30449106118736474,"[0.31371189265464955, 0.30754973383217005, 0.2967589093102094, 0.2974367504924851, 0.30699801964730966]"
all-other-subjects,V3,FFC,train,sub-04,linear_predictivity,492,312,0.19998666084645342,
all-other-subjects,V3,FFC,test,sub-04,linear_predictivity,492,312,0.344588694302295,"[0.3461271795941841, 0.3403718722815843, 0.34729251992734916, 0.33452540639719325, 0.35462649331116447]"
all-other-subjects,V3,PIT,train,sub-04,linear_predictivity,492,118,0.16478826174819372,
all-other-subjects,V3,PIT,test,sub-04,linear_predictivity,492,118,0.3199519434932369,"[0.31897110501156206, 0.31322330997345404, 0.324775019066699, 0.3144125584720034, 0.32837772494246625]"
all-other-subjects,V3,IPS1,train,sub-04,linear_predictivity,492,232,0.12948719038434844,
all-other-subjects,V3,IPS1,test,sub-04,linear_predictivity,492,232,0.3141438284445196,"[0.32454453302448544, 0.31646788969539125, 0.3058371597371471, 0.3084650508023593, 0.3154045089632149]"
all-other-subjects,V3,MST,train,sub-04,linear_predictivity,492,142,0.25127542893286103,
all-other-subjects,V3,MST,test,sub-04,linear_predictivity,492,142,0.38342196149618146,"[0.37876017798403566, 0.386524937209363, 0.3813511034597065, 0.37942205579664967, 0.3910515330311523]"
all-other-subjects,V3,MT,train,sub-04,linear_predictivity,492,100,0.37443388540483796,
all-other-subjects,V3,MT,test,sub-04,linear_predictivity,492,100,0.5197810337777021,"[0.5160216506364668, 0.5193904554854121, 0.5184715651527569, 0.5192829200920314, 0.525738577521843]"
all-other-subjects,V3,FST,train,sub-04,linear_predictivity,492,175,0.21177563223101598,
all-other-subjects,V3,FST,test,sub-04,linear_predictivity,492,175,0.39414419134147954,"[0.3958157042562067, 0.3849616990839572, 0.3906292938125996, 0.3929839911965431, 0.40633026835809105]"
all-other-subjects,V3,LO1,train,sub-04,linear_predictivity,492,80,0.3367626741218208,
all-other-subjects,V3,LO1,test,sub-04,linear_predictivity,492,80,0.5139592847036847,"[0.5067154242933303, 0.5090110418103149, 0.5189000579959676, 0.5108265204057613, 0.5243433790130495]"
all-other-subjects,V3,LO2,train,sub-04,linear_predictivity,492,83,0.2659022539435026,
all-other-subjects,V3,LO2,test,sub-04,linear_predictivity,492,83,0.44280819261700755,"[0.4439785771942119, 0.43526565239040466, 0.44039075578292824, 0.44008287457283124, 0.45432310314466157]"
all-other-subjects,V3,LO3,train,sub-04,linear_predictivity,492,118,0.2816797920789238,
all-other-subjects,V3,LO3,test,sub-04,linear_predictivity,492,118,0.3763798704324704,"[0.3739902761472149, 0.3735643163047674, 0.37711118314388287, 0.36954092774570024, 0.3876926488207867]"
all-other-subjects,V4,V1,train,sub-04,linear_predictivity,659,523,0.1936477017549831,
all-other-subjects,V4,V1,test,sub-04,linear_predictivity,659,523,0.29085647832015754,"[0.29029499820679977, 0.29369254671539946, 0.2851819748862903, 0.295061348770206, 0.29005152302209214]"
all-other-subjects,V4,V2,train,sub-04,linear_predictivity,659,638,0.17969037990999384,
all-other-subjects,V4,V2,test,sub-04,linear_predictivity,659,638,0.25411427890974353,"[0.25319050912571334, 0.2522090390549256, 0.2562457615953196, 0.2548942644941404, 0.2540318202786187]"
all-other-subjects,V4,V3,train,sub-04,linear_predictivity,659,520,0.2330359726106204,
all-other-subjects,V4,V3,test,sub-04,linear_predictivity,659,520,0.34961653574669516,"[0.34654901340951016, 0.35193812782871514, 0.35417522520498707, 0.34689704557459977, 0.3485232667156634]"
all-other-subjects,V4,V4,train,sub-04,linear_predictivity,659,610,0.3241547179296479,
all-other-subjects,V4,V4,test,sub-04,linear_predictivity,659,610,0.5157329595267294,"[0.51459359881521, 0.5189218729171229, 0.5162089858351226, 0.5130636757147824, 0.5158766643514092]"
all-other-subjects,V4,V3A,train,sub-04,linear_predictivity,659,232,0.1358543950215295,
all-other-subjects,V4,V3A,test,sub-04,linear_predictivity,659,232,0.20263923594818323,"[0.19777090626191854, 0.19630331519318195, 0.20859509320134687, 0.21091088730383745, 0.19961597778063123]"
all-other-subjects,V4,V3B,train,sub-04,linear_predictivity,659,150,0.24409865328068195,
all-other-subjects,V4,V3B,test,sub-04,linear_predictivity,659,150,0.3595966649332967,"[0.3550544933392203, 0.3567230805245515, 0.36264032719141637, 0.36396308086422413, 0.3596023427470708]"
all-other-subjects,V4,V6,train,sub-04,linear_predictivity,659,58,0.0260841086796383,
all-other-subjects,V4,V6,test,sub-04,linear_predictivity,659,58,0.05372233644177906,"[0.05461925383303545, 0.04755628940014886, 0.06298082806749175, 0.049147252523043104, 0.05430805838517615]"
all-other-subjects,V4,V6A,train,sub-04,linear_predictivity,659,38,0.07692945770140569,
all-other-subjects,V4,V6A,test,sub-04,linear_predictivity,659,38,0.14737694869420362,"[0.14309026136318062, 0.14696619465173538, 0.14883421762733062, 0.14536474680715988, 0.1526293230216115]"
all-other-subjects,V4,V7,train,sub-04,linear_predictivity,659,77,0.15117534946092978,
all-other-subjects,V4,V7,test,sub-04,linear_predictivity,659,77,0.2729116269230671,"[0.2685080070312409, 0.26428139030425474, 0.2802792993572851, 0.26995733772681885, 0.281532100195736]"
all-other-subjects,V4,V8,train,sub-04,linear_predictivity,659,111,0.2486943482375712,
all-other-subjects,V4,V8,test,sub-04,linear_predictivity,659,111,0.4217981233785915,"[0.42723911456443, 0.4252894710873584, 0.4209635901837227, 0.4120445387386375, 0.4234539023188089]"
all-other-subjects,V4,FFC,train,sub-04,linear_predictivity,659,312,0.26570067097557065,
all-other-subjects,V4,FFC,test,sub-04,linear_predictivity,659,312,0.4750504825752975,"[0.4764874358740413, 0.4717367610235591, 0.4786676402148022, 0.46948672421026355, 0.47887385155382106]"
all-other-subjects,V4,PIT,train,sub-04,linear_predictivity,659,118,0.21217499853163282,
all-other-subjects,V4,PIT,test,sub-04,linear_predictivity,659,118,0.42409483025007955,"[0.4248263434781218, 0.4235927875169047, 0.42554719812249436, 0.41905499100381816, 0.4274528311290588]"
all-other-subjects,V4,IPS1,train,sub-04,linear_predictivity,659,232,0.16766364832689484,
all-other-subjects,V4,IPS1,test,sub-04,linear_predictivity,659,232,0.3238928332080865,"[0.3286683910605989, 0.3257896698700789, 0.32429598349039207, 0.3212846334763945, 0.31942548814296784]"
all-other-subjects,V4,MST,train,sub-04,linear_predictivity,659,142,0.3069334540638763,
all-other-subjects,V4,MST,test,sub-04,linear_predictivity,659,142,0.4882924361849115,"[0.48578345193784606, 0.49022449625657216, 0.4889757198862128, 0.48739855991010794, 0.4890799529338189]"
all-other-subjects,V4,MT,train,sub-04,linear_predictivity,659,100,0.4017030374424105,
all-other-subjects,V4,MT,test,sub-04,linear_predictivity,659,100,0.5723253631640508,"[0.5719490137422352, 0.5779780450200022, 0.5768140322325771, 0.5635634705938068, 0.5713222542316332]"
all-other-subjects,V4,FST,train,sub-04,linear_predictivity,659,175,0.2669439418158142,
all-other-subjects,V4,FST,test,sub-04,linear_predictivity,659,175,0.45609171792814873,"[0.4583453168558591, 0.445450964645646, 0.4547773217743972, 0.46283261576703855, 0.4590523705978027]"
all-other-subjects,V4,LO1,train,sub-04,linear_predictivity,659,80,0.37754800371140596,
all-other-subjects,V4,LO1,test,sub-04,linear_predictivity,659,80,0.5922119544773512,"[0.587491475943026, 0.5868936109066617, 0.5996411760708554, 0.5880942646635156, 0.5989392448026976]"
all-other-subjects,V4,LO2,train,sub-04,linear_predictivity,659,83,0.3107181355998967,
all-other-subjects,V4,LO2,test,sub-04,linear_predictivity,659,83,0.5292221686096551,"[0.5310361863535861, 0.5309389151047552, 0.529031087209514, 0.5256831292605536, 0.5294215251198665]"
all-other-subjects,V4,LO3,train,sub-04,linear_predictivity,659,118,0.29057998262825985,
all-other-subjects,V4,LO3,test,sub-04,linear_predictivity,659,118,0.4162776086838946,"[0.4131088238726506, 0.4144692274679525, 0.422583003994948, 0.4070932204998522, 0.4241337675840693]"
all-other-subjects,V3A,V1,train,sub-04,linear_predictivity,253,523,0.05588698761767889,
all-other-subjects,V3A,V1,test,sub-04,linear_predictivity,253,523,0.1103661697586783,"[0.10828545360169553, 0.10827566836776378, 0.11040498719636758, 0.1099694568808555, 0.1148952827467091]"
all-other-subjects,V3A,V2,train,sub-04,linear_predictivity,253,638,0.07178872092496398,
all-other-subjects,V3A,V2,test,sub-04,linear_predictivity,253,638,0.12747601893475435,"[0.1290327058903787, 0.1233218722446292, 0.13367199817382733, 0.12193175124581303, 0.12942176711912345]"
all-other-subjects,V3A,V3,train,sub-04,linear_predictivity,253,520,0.08953920081666816,
all-other-subjects,V3A,V3,test,sub-04,linear_predictivity,253,520,0.16387633685933894,"[0.16580147111881866, 0.16221058578843334, 0.16957758095909428, 0.15732474455239748, 0.16446730187795103]"
all-other-subjects,V3A,V4,train,sub-04,linear_predictivity,253,610,0.1410076777819168,
all-other-subjects,V3A,V4,test,sub-04,linear_predictivity,253,610,0.2360371831058196,"[0.2366035240553421, 0.23782150250412112, 0.23724163777458168, 0.2314746470264723, 0.23704460416858067]"
all-other-subjects,V3A,V3A,train,sub-04,linear_predictivity,253,232,0.12218687817016269,
all-other-subjects,V3A,V3A,test,sub-04,linear_predictivity,253,232,0.18340540970979333,"[0.18774858422369042, 0.1770247662636981, 0.1962233215135567, 0.1749391687659585, 0.181091207782063]"
all-other-subjects,V3A,V3B,train,sub-04,linear_predictivity,253,150,0.21982511179935846,
all-other-subjects,V3A,V3B,test,sub-04,linear_predictivity,253,150,0.29089575154030456,"[0.2869156803805297, 0.2830479081728029, 0.2897885937802893, 0.2978027357600093, 0.29692383960789137]"
all-other-subjects,V3A,V6,train,sub-04,linear_predictivity,253,58,0.013422089225157554,
all-other-subjects,V3A,V6,test,sub-04,linear_predictivity,253,58,0.03717457315482544,"[0.020585522873868254, 0.0146731171715231, 0.05268907949403588, 0.04278005504673336, 0.055145091187966636]"
all-other-subjects,V3A,V6A,train,sub-04,linear_predictivity,253,38,0.07657829026495265,
all-other-subjects,V3A,V6A,test,sub-04,linear_predictivity,253,38,0.13812008770211087,"[0.12660862700349207, 0.1387190553630887, 0.14853025621859467, 0.1421311527057341, 0.13461134721964485]"
all-other-subjects,V3A,V7,train,sub-04,linear_predictivity,253,77,0.18818212021596886,
all-other-subjects,V3A,V7,test,sub-04,linear_predictivity,253,77,0.30927224945905135,"[0.31076687113354756, 0.3015479538672729, 0.3172887943927722, 0.3118476549618104, 0.30490997293985383]"
all-other-subjects,V3A,V8,train,sub-04,linear_predictivity,253,111,0.09057356962024102,
all-other-subjects,V3A,V8,test,sub-04,linear_predictivity,253,111,0.16217705233978386,"[0.16771727931334948, 0.1644094308914233, 0.16625161889135223, 0.1591719096709482, 0.15333502293184614]"
all-other-subjects,V3A,FFC,train,sub-04,linear_predictivity,253,312,0.0966103746451768,
all-other-subjects,V3A,FFC,test,sub-04,linear_predictivity,253,312,0.18850498659223308,"[0.1815452718995283, 0.18972240457588732, 0.19557822945143818, 0.1773161438632292, 0.19836288317108255]"
all-other-subjects,V3A,PIT,train,sub-04,linear_predictivity,253,118,0.06700648921363243,
all-other-subjects,V3A,PIT,test,sub-04,linear_predictivity,253,118,0.14577952588775833,"[0.13633207615470558, 0.1456152495846511, 0.1438186220722944, 0.1474058217847403, 0.1557258598424003]"
all-other-subjects,V3A,IPS1,train,sub-04,linear_predictivity,253,232,0.15805066060615583,
all-other-subjects,V3A,IPS1,test,sub-04,linear_predictivity,253,232,0.26521936380616673,"[0.2629491281739431, 0.25754683553588414, 0.2633813069667, 0.2697613782750527, 0.2724581700792536]"
all-other-subjects,V3A,MST,train,sub-04,linear_predictivity,253,142,0.24113866341158116,
all-other-subjects,V3A,MST,test,sub-04,linear_predictivity,253,142,0.3644486857516975,"[0.3576114652875087, 0.369241723809198, 0.36489926356460195, 0.36104408548238265, 0.3694468906147961]"
all-other-subjects,V3A,MT,train,sub-04,linear_predictivity,253,100,0.260065961524631,
all-other-subjects,V3A,MT,test,sub-04,linear_predictivity,253,100,0.41755378719398706,"[0.40380935025666, 0.4292751300396369, 0.41671032632118665, 0.41286347696763015, 0.4251106523848219]"
all-other-subjects,V3A,FST,train,sub-04,linear_predictivity,253,175,0.23537721538252895,
all-other-subjects,V3A,FST,test,sub-04,linear_predictivity,253,175,0.36659411135521175,"[0.366883014681177, 0.36016511752877695, 0.3700140982652672, 0.36263008940856106, 0.37327823689227646]"
all-other-subjects,V3A,LO1,train,sub-04,linear_predictivity,253,80,0.20893213181325915,
all-other-subjects,V3A,LO1,test,sub-04,linear_predictivity,253,80,0.3417644652176462,"[0.3256885802729362, 0.33848842043287786, 0.335902601734075, 0.32363129363263743, 0.3851114300157043]"
all-other-subjects,V3A,LO2,train,sub-04,linear_predictivity,253,83,0.13403531230813368,
all-other-subjects,V3A,LO2,test,sub-04,linear_predictivity,253,83,0.18666933559767346,"[0.1803749205831809, 0.1886166839389123, 0.1921087276330072, 0.18027610169322875, 0.1919702441400382]"
all-other-subjects,V3A,LO3,train,sub-04,linear_predictivity,253,118,0.1814973193396725,
all-other-subjects,V3A,LO3,test,sub-04,linear_predictivity,253,118,0.29397444317727894,"[0.28885089085439686, 0.2872586647526313, 0.2923127910452972, 0.276945535549186, 0.3245043336848837]"
all-other-subjects,V3B,V1,train,sub-04,linear_predictivity,150,523,0.05281046322539084,
all-other-subjects,V3B,V1,test,sub-04,linear_predictivity,150,523,0.08674670009234907,"[0.09004629865150138, 0.08418081240780885, 0.08233460138395449, 0.09060785859867082, 0.08656392941980982]"
all-other-subjects,V3B,V2,train,sub-04,linear_predictivity,150,638,0.054513651440736687,
all-other-subjects,V3B,V2,test,sub-04,linear_predictivity,150,638,0.07704403015875877,"[0.08059139821935275, 0.07220201556397454, 0.07645895446089489, 0.07798818440631512, 0.07797959814325656]"
all-other-subjects,V3B,V3,train,sub-04,linear_predictivity,150,520,0.06793887477104993,
all-other-subjects,V3B,V3,test,sub-04,linear_predictivity,150,520,0.10775031357211665,"[0.10988371311658206, 0.10301749913672094, 0.10811196773768035, 0.10973766201750038, 0.10800072585209954]"
all-other-subjects,V3B,V4,train,sub-04,linear_predictivity,150,610,0.10778246481797878,
all-other-subjects,V3B,V4,test,sub-04,linear_predictivity,150,610,0.20818597917041873,"[0.225919004893088, 0.1793818419286631, 0.1761412505546718, 0.22848347574752376, 0.23100432272814675]"
all-other-subjects,V3B,V3A,train,sub-04,linear_predictivity,150,232,0.0642624874751047,
