model,layer,roi,split,subject,n_features_1_model,n_features_2_brain,metric,score
all-other-subjects,V1,V1,train,sub-10,479,553,rsa,0.3666766285896301
all-other-subjects,V1,V2,train,sub-10,479,516,rsa,0.34438782930374146
all-other-subjects,V1,V3,train,sub-10,479,400,rsa,0.351341187953949
all-other-subjects,V1,V4,train,sub-10,479,574,rsa,0.27650851011276245
all-other-subjects,V1,V3A,train,sub-10,479,85,rsa,0.12322385609149933
all-other-subjects,V1,V3B,train,sub-10,479,99,rsa,0.07456241548061371
all-other-subjects,V1,V6,train,sub-10,479,11,rsa,0.01071341335773468
all-other-subjects,V1,V6A,train,sub-10,479,45,rsa,0.052890047430992126
all-other-subjects,V1,V7,train,sub-10,479,61,rsa,0.033559586852788925
all-other-subjects,V1,V8,train,sub-10,479,96,rsa,0.12607604265213013
all-other-subjects,V1,FFC,train,sub-10,479,244,rsa,0.07419933378696442
all-other-subjects,V1,PIT,train,sub-10,479,100,rsa,0.0897916927933693
all-other-subjects,V1,IPS1,train,sub-10,479,166,rsa,0.019172389060258865
all-other-subjects,V1,MST,train,sub-10,479,135,rsa,0.05126718431711197
all-other-subjects,V1,MT,train,sub-10,479,86,rsa,0.10613985359668732
all-other-subjects,V1,FST,train,sub-10,479,167,rsa,0.0406547449529171
all-other-subjects,V1,LO1,train,sub-10,479,78,rsa,0.09529591351747513
all-other-subjects,V1,LO2,train,sub-10,479,80,rsa,0.06552964448928833
all-other-subjects,V1,LO3,train,sub-10,479,113,rsa,0.061668865382671356
all-other-subjects,V2,V1,train,sub-10,567,553,rsa,0.3159389793872833
all-other-subjects,V2,V2,train,sub-10,567,516,rsa,0.36229777336120605
all-other-subjects,V2,V3,train,sub-10,567,400,rsa,0.34878385066986084
all-other-subjects,V2,V4,train,sub-10,567,574,rsa,0.2897319793701172
all-other-subjects,V2,V3A,train,sub-10,567,85,rsa,0.16458837687969208
all-other-subjects,V2,V3B,train,sub-10,567,99,rsa,0.07769479602575302
all-other-subjects,V2,V6,train,sub-10,567,11,rsa,0.03260369226336479
all-other-subjects,V2,V6A,train,sub-10,567,45,rsa,0.06804868578910828
all-other-subjects,V2,V7,train,sub-10,567,61,rsa,0.04852971434593201
all-other-subjects,V2,V8,train,sub-10,567,96,rsa,0.12475837767124176
all-other-subjects,V2,FFC,train,sub-10,567,244,rsa,0.06671455502510071
all-other-subjects,V2,PIT,train,sub-10,567,100,rsa,0.08127124607563019
all-other-subjects,V2,IPS1,train,sub-10,567,166,rsa,0.022255701944231987
all-other-subjects,V2,MST,train,sub-10,567,135,rsa,0.07066632807254791
all-other-subjects,V2,MT,train,sub-10,567,86,rsa,0.10507108271121979
all-other-subjects,V2,FST,train,sub-10,567,167,rsa,0.045917097479104996
all-other-subjects,V2,LO1,train,sub-10,567,78,rsa,0.09180460125207901
all-other-subjects,V2,LO2,train,sub-10,567,80,rsa,0.06567442417144775
all-other-subjects,V2,LO3,train,sub-10,567,113,rsa,0.06525734066963196
all-other-subjects,V3,V1,train,sub-10,525,553,rsa,0.2631361782550812
all-other-subjects,V3,V2,train,sub-10,525,516,rsa,0.31203192472457886
all-other-subjects,V3,V3,train,sub-10,525,400,rsa,0.35953593254089355
all-other-subjects,V3,V4,train,sub-10,525,574,rsa,0.297475665807724
all-other-subjects,V3,V3A,train,sub-10,525,85,rsa,0.15988877415657043
all-other-subjects,V3,V3B,train,sub-10,525,99,rsa,0.09165672957897186
all-other-subjects,V3,V6,train,sub-10,525,11,rsa,0.026520418003201485
all-other-subjects,V3,V6A,train,sub-10,525,45,rsa,0.07338854670524597
all-other-subjects,V3,V7,train,sub-10,525,61,rsa,0.05180695280432701
all-other-subjects,V3,V8,train,sub-10,525,96,rsa,0.12923859059810638
all-other-subjects,V3,FFC,train,sub-10,525,244,rsa,0.06559164822101593
all-other-subjects,V3,PIT,train,sub-10,525,100,rsa,0.10797472298145294
all-other-subjects,V3,IPS1,train,sub-10,525,166,rsa,0.03321663662791252
all-other-subjects,V3,MST,train,sub-10,525,135,rsa,0.07069309800863266
all-other-subjects,V3,MT,train,sub-10,525,86,rsa,0.11596821248531342
all-other-subjects,V3,FST,train,sub-10,525,167,rsa,0.05989309400320053
all-other-subjects,V3,LO1,train,sub-10,525,78,rsa,0.09933789074420929
all-other-subjects,V3,LO2,train,sub-10,525,80,rsa,0.0793946161866188
all-other-subjects,V3,LO3,train,sub-10,525,113,rsa,0.06997751444578171
all-other-subjects,V4,V1,train,sub-10,659,553,rsa,0.16912002861499786
all-other-subjects,V4,V2,train,sub-10,659,516,rsa,0.20503659546375275
all-other-subjects,V4,V3,train,sub-10,659,400,rsa,0.2899842858314514
all-other-subjects,V4,V4,train,sub-10,659,574,rsa,0.42089658975601196
all-other-subjects,V4,V3A,train,sub-10,659,85,rsa,0.15138402581214905
all-other-subjects,V4,V3B,train,sub-10,659,99,rsa,0.16043038666248322
all-other-subjects,V4,V6,train,sub-10,659,11,rsa,0.030218476429581642
all-other-subjects,V4,V6A,train,sub-10,659,45,rsa,0.08895427733659744
all-other-subjects,V4,V7,train,sub-10,659,61,rsa,0.08549237251281738
all-other-subjects,V4,V8,train,sub-10,659,96,rsa,0.19526199996471405
all-other-subjects,V4,FFC,train,sub-10,659,244,rsa,0.17142973840236664
all-other-subjects,V4,PIT,train,sub-10,659,100,rsa,0.19204388558864594
all-other-subjects,V4,IPS1,train,sub-10,659,166,rsa,0.05311056226491928
all-other-subjects,V4,MST,train,sub-10,659,135,rsa,0.09077180176973343
all-other-subjects,V4,MT,train,sub-10,659,86,rsa,0.16579702496528625
all-other-subjects,V4,FST,train,sub-10,659,167,rsa,0.0957750752568245
all-other-subjects,V4,LO1,train,sub-10,659,78,rsa,0.2090783417224884
all-other-subjects,V4,LO2,train,sub-10,659,80,rsa,0.15080827474594116
all-other-subjects,V4,LO3,train,sub-10,659,113,rsa,0.1829618513584137
all-other-subjects,V3A,V1,train,sub-10,259,553,rsa,0.08803126215934753
all-other-subjects,V3A,V2,train,sub-10,259,516,rsa,0.116693876683712
all-other-subjects,V3A,V3,train,sub-10,259,400,rsa,0.13866814970970154
all-other-subjects,V3A,V4,train,sub-10,259,574,rsa,0.15802893042564392
all-other-subjects,V3A,V3A,train,sub-10,259,85,rsa,0.20296235382556915
all-other-subjects,V3A,V3B,train,sub-10,259,99,rsa,0.08597610145807266
all-other-subjects,V3A,V6,train,sub-10,259,11,rsa,0.06489104777574539
all-other-subjects,V3A,V6A,train,sub-10,259,45,rsa,0.09807505458593369
all-other-subjects,V3A,V7,train,sub-10,259,61,rsa,0.09029445052146912
all-other-subjects,V3A,V8,train,sub-10,259,96,rsa,0.10330964624881744
all-other-subjects,V3A,FFC,train,sub-10,259,244,rsa,0.052890416234731674
all-other-subjects,V3A,PIT,train,sub-10,259,100,rsa,0.05355144664645195
all-other-subjects,V3A,IPS1,train,sub-10,259,166,rsa,0.04464147984981537
all-other-subjects,V3A,MST,train,sub-10,259,135,rsa,0.15431416034698486
all-other-subjects,V3A,MT,train,sub-10,259,86,rsa,0.1446968913078308
all-other-subjects,V3A,FST,train,sub-10,259,167,rsa,0.08059797435998917
all-other-subjects,V3A,LO1,train,sub-10,259,78,rsa,0.11675497889518738
all-other-subjects,V3A,LO2,train,sub-10,259,80,rsa,0.04966333881020546
all-other-subjects,V3A,LO3,train,sub-10,259,113,rsa,0.11073902249336243
all-other-subjects,V3B,V1,train,sub-10,150,553,rsa,0.05261368304491043
all-other-subjects,V3B,V2,train,sub-10,150,516,rsa,0.06409581005573273
all-other-subjects,V3B,V3,train,sub-10,150,400,rsa,0.08297771215438843
all-other-subjects,V3B,V4,train,sub-10,150,574,rsa,0.17209768295288086
all-other-subjects,V3B,V3A,train,sub-10,150,85,rsa,0.11145385354757309
all-other-subjects,V3B,V3B,train,sub-10,150,99,rsa,0.15448275208473206
all-other-subjects,V3B,V6,train,sub-10,150,11,rsa,0.02481555938720703
all-other-subjects,V3B,V6A,train,sub-10,150,45,rsa,0.07576614618301392
all-other-subjects,V3B,V7,train,sub-10,150,61,rsa,0.0797036662697792
all-other-subjects,V3B,V8,train,sub-10,150,96,rsa,0.1318686455488205
all-other-subjects,V3B,FFC,train,sub-10,150,244,rsa,0.08680424094200134
all-other-subjects,V3B,PIT,train,sub-10,150,100,rsa,0.06696279346942902
all-other-subjects,V3B,IPS1,train,sub-10,150,166,rsa,0.04999428987503052
all-other-subjects,V3B,MST,train,sub-10,150,135,rsa,0.10460463911294937
all-other-subjects,V3B,MT,train,sub-10,150,86,rsa,0.09451235830783844
all-other-subjects,V3B,FST,train,sub-10,150,167,rsa,0.07075533270835876
all-other-subjects,V3B,LO1,train,sub-10,150,78,rsa,0.12190855294466019
all-other-subjects,V3B,LO2,train,sub-10,150,80,rsa,0.06638085842132568
all-other-subjects,V3B,LO3,train,sub-10,150,113,rsa,0.09542720019817352
all-other-subjects,V6,V1,train,sub-10,144,553,rsa,0.031222300603985786
all-other-subjects,V6,V2,train,sub-10,144,516,rsa,0.043998364359140396
all-other-subjects,V6,V3,train,sub-10,144,400,rsa,0.04815375432372093
all-other-subjects,V6,V4,train,sub-10,144,574,rsa,0.0824822410941124
all-other-subjects,V6,V3A,train,sub-10,144,85,rsa,0.07476254552602768
all-other-subjects,V6,V3B,train,sub-10,144,99,rsa,0.07149794697761536
all-other-subjects,V6,V6,train,sub-10,144,11,rsa,0.11235009133815765
