model,layer,roi,split,subject,metric,n_features_1_model,n_features_2_brain,score,test_scores_list
all-other-subjects,V3,V3,test,sub-02,linear_predictivity,478,538,0.34229269472961044,"[0.34542511199667203, 0.3433639650871045, 0.33776887750165574, 0.3382371505028142, 0.34666836855980576]"
all-other-subjects,V3,V4,train,sub-02,linear_predictivity,478,630,0.16832614233462065,
all-other-subjects,V3,V4,test,sub-02,linear_predictivity,478,630,0.3847279225014688,"[0.3830512229404665, 0.38765444710377683, 0.3819064377269185, 0.37763050633976647, 0.39339699839641556]"
all-other-subjects,V3,V3A,train,sub-02,linear_predictivity,478,273,0.1318957345475829,
all-other-subjects,V3,V3A,test,sub-02,linear_predictivity,478,273,0.30683471777149574,"[0.3028650507083098, 0.3140585183018019, 0.30597024995278654, 0.3013895489934054, 0.30989022090117474]"
all-other-subjects,V3,V3B,train,sub-02,linear_predictivity,478,148,0.16183155400901122,
all-other-subjects,V3,V3B,test,sub-02,linear_predictivity,478,148,0.34151330779344385,"[0.34019010204267447, 0.3423773421215866, 0.34192451486345626, 0.3296360015371798, 0.3534385784023223]"
all-other-subjects,V3,V6,train,sub-02,linear_predictivity,478,147,0.07011575226966799,
all-other-subjects,V3,V6,test,sub-02,linear_predictivity,478,147,0.18668748400980975,"[0.18035447499294063, 0.17421410797231282, 0.1943158117432204, 0.19271004918166443, 0.1918429761589105]"
all-other-subjects,V3,V6A,train,sub-02,linear_predictivity,478,82,0.08048949037298717,
all-other-subjects,V3,V6A,test,sub-02,linear_predictivity,478,82,0.3042949511573078,"[0.30658361800519446, 0.30553670301720703, 0.30855798661455064, 0.2951851443130877, 0.3056113038364992]"
all-other-subjects,V3,V7,train,sub-02,linear_predictivity,478,88,0.15388835605707907,
all-other-subjects,V3,V7,test,sub-02,linear_predictivity,478,88,0.40914450863453433,"[0.4010960988829384, 0.4137969840239942, 0.4185414727814649, 0.39180770336904575, 0.4204802841152288]"
all-other-subjects,V3,V8,train,sub-02,linear_predictivity,478,105,0.11683536154255393,
all-other-subjects,V3,V8,test,sub-02,linear_predictivity,478,105,0.28990296123252207,"[0.2889042280707259, 0.2951333038652492, 0.2904309314182849, 0.27552081328845646, 0.299525529519894]"
all-other-subjects,V3,FFC,train,sub-02,linear_predictivity,478,269,0.0906289183471881,
all-other-subjects,V3,FFC,test,sub-02,linear_predictivity,478,269,0.27261262763376515,"[0.280410999900278, 0.2749736317513524, 0.26937822230074987, 0.2716598102337704, 0.2666404739826749]"
all-other-subjects,V3,PIT,train,sub-02,linear_predictivity,478,110,0.13688452781071453,
all-other-subjects,V3,PIT,test,sub-02,linear_predictivity,478,110,0.37770171747783327,"[0.37626456318342005, 0.3778397561965182, 0.37400060274187136, 0.3828921129712257, 0.3775115522961309]"
all-other-subjects,V3,IPS1,train,sub-02,linear_predictivity,478,212,0.08093439718625202,
all-other-subjects,V3,IPS1,test,sub-02,linear_predictivity,478,212,0.3018430663614913,"[0.29750431369931934, 0.29323347794392013, 0.31980877276949987, 0.2929189745418419, 0.3057497928528753]"
all-other-subjects,V3,MST,train,sub-02,linear_predictivity,478,149,0.15831438865382144,
all-other-subjects,V3,MST,test,sub-02,linear_predictivity,478,149,0.31742588077821965,"[0.32182155540412993, 0.31279392580108606, 0.32885072899047324, 0.3141112968221402, 0.3095518968732686]"
all-other-subjects,V3,MT,train,sub-02,linear_predictivity,478,99,0.18335430110069537,
all-other-subjects,V3,MT,test,sub-02,linear_predictivity,478,99,0.31903544975545217,"[0.3241054935744134, 0.3094802071488216, 0.3278418312391497, 0.3256960269972062, 0.30805368981766995]"
all-other-subjects,V3,FST,train,sub-02,linear_predictivity,478,171,0.14343021142104145,
all-other-subjects,V3,FST,test,sub-02,linear_predictivity,478,171,0.326646271783025,"[0.32395297275710655, 0.3219236535812224, 0.334458672169101, 0.3242125206744007, 0.32868353973329445]"
all-other-subjects,V3,LO1,train,sub-02,linear_predictivity,478,78,0.11788474261252906,
all-other-subjects,V3,LO1,test,sub-02,linear_predictivity,478,78,0.31326396678339935,"[0.30338440632656355, 0.32031765440052395, 0.30854745867378963, 0.30797848145489154, 0.32609183306122813]"
all-other-subjects,V3,LO2,train,sub-02,linear_predictivity,478,82,0.18139523670985255,
all-other-subjects,V3,LO2,test,sub-02,linear_predictivity,478,82,0.42962294912088,"[0.43454160678649373, 0.4239818529963041, 0.43166903089077796, 0.4359729209670765, 0.42194933396374784]"
all-other-subjects,V3,LO3,train,sub-02,linear_predictivity,478,124,0.10330775800816476,
all-other-subjects,V3,LO3,test,sub-02,linear_predictivity,478,124,0.29733668488484544,"[0.29577067541948193, 0.2873931570838048, 0.3035914775014461, 0.29738801733245074, 0.3025400970870437]"
all-other-subjects,V4,V1,train,sub-02,linear_predictivity,652,435,0.1493195622741086,
all-other-subjects,V4,V1,test,sub-02,linear_predictivity,652,435,0.2784397837809808,"[0.27688772371743464, 0.2804494383118784, 0.28232512718026015, 0.2784423103966474, 0.2740943192986833]"
all-other-subjects,V4,V2,train,sub-02,linear_predictivity,652,567,0.13988342806422926,
all-other-subjects,V4,V2,test,sub-02,linear_predictivity,652,567,0.2685178401819021,"[0.2716137384592998, 0.2797890934191209, 0.2690451988174232, 0.26372588924678597, 0.2584152809668808]"
all-other-subjects,V4,V3,train,sub-02,linear_predictivity,652,538,0.1725252028669941,
all-other-subjects,V4,V3,test,sub-02,linear_predictivity,652,538,0.36208897364601433,"[0.3681041604177946, 0.366851406183152, 0.35879278522097086, 0.3586511855463957, 0.3580453308617584]"
all-other-subjects,V4,V4,train,sub-02,linear_predictivity,652,630,0.21780719713074703,
all-other-subjects,V4,V4,test,sub-02,linear_predictivity,652,630,0.44472995773154056,"[0.44792222717302654, 0.4482386813667438, 0.44041147840580436, 0.4441041762428114, 0.44297322546931633]"
all-other-subjects,V4,V3A,train,sub-02,linear_predictivity,652,273,0.16422515996991607,
all-other-subjects,V4,V3A,test,sub-02,linear_predictivity,652,273,0.3486248861476876,"[0.3475218665897503, 0.3628108287725546, 0.34875807060520103, 0.3384853545946243, 0.3455483101763077]"
all-other-subjects,V4,V3B,train,sub-02,linear_predictivity,652,148,0.19722885339960428,
all-other-subjects,V4,V3B,test,sub-02,linear_predictivity,652,148,0.3882675042901314,"[0.39015728584183657, 0.3918777552186541, 0.3896753135424253, 0.3814280158501953, 0.38819915099754576]"
all-other-subjects,V4,V6,train,sub-02,linear_predictivity,652,147,0.09562183465492517,
all-other-subjects,V4,V6,test,sub-02,linear_predictivity,652,147,0.2312086435150676,"[0.22727807536871814, 0.23292020895462331, 0.24420432897961175, 0.23051629328800582, 0.22112431098437896]"
all-other-subjects,V4,V6A,train,sub-02,linear_predictivity,652,82,0.09901139493277074,
all-other-subjects,V4,V6A,test,sub-02,linear_predictivity,652,82,0.31310219926882576,"[0.3367348560643419, 0.3249578748780967, 0.33111670689678274, 0.28572307267236235, 0.2869784858325451]"
all-other-subjects,V4,V7,train,sub-02,linear_predictivity,652,88,0.20032261714541527,
all-other-subjects,V4,V7,test,sub-02,linear_predictivity,652,88,0.4714467914825101,"[0.46621178169936767, 0.47859735620738453, 0.48590330591286607, 0.45591272683544853, 0.47060878675748347]"
all-other-subjects,V4,V8,train,sub-02,linear_predictivity,652,105,0.1836096265494481,
all-other-subjects,V4,V8,test,sub-02,linear_predictivity,652,105,0.35997743774021773,"[0.35572292875511413, 0.3620090742156755, 0.3642473572633673, 0.3569104986712379, 0.3609973297956938]"
all-other-subjects,V4,FFC,train,sub-02,linear_predictivity,652,269,0.15697412534507577,
all-other-subjects,V4,FFC,test,sub-02,linear_predictivity,652,269,0.3914110770149326,"[0.39491685756715594, 0.3976602939413183, 0.3940563571079322, 0.3885552688286218, 0.3818666076296349]"
all-other-subjects,V4,PIT,train,sub-02,linear_predictivity,652,110,0.21291323855752134,
all-other-subjects,V4,PIT,test,sub-02,linear_predictivity,652,110,0.5174143370948758,"[0.5212320044352019, 0.5238155501686044, 0.516131441379749, 0.5163623642311846, 0.5095303252596397]"
all-other-subjects,V4,IPS1,train,sub-02,linear_predictivity,652,212,0.14017503075114993,
all-other-subjects,V4,IPS1,test,sub-02,linear_predictivity,652,212,0.3804034610622815,"[0.3829734676361815, 0.376830694434983, 0.3925828487855777, 0.3784726556737359, 0.37115763878092933]"
all-other-subjects,V4,MST,train,sub-02,linear_predictivity,652,149,0.22692420636899688,
all-other-subjects,V4,MST,test,sub-02,linear_predictivity,652,149,0.4556696557381746,"[0.4576537187352112, 0.45847602841734914, 0.4554764485776765, 0.45833578881792386, 0.44840629414271216]"
all-other-subjects,V4,MT,train,sub-02,linear_predictivity,652,99,0.2533999818981181,
all-other-subjects,V4,MT,test,sub-02,linear_predictivity,652,99,0.4414582180268857,"[0.44320334031206643, 0.4367834538467559, 0.44300054358891455, 0.45032508553488876, 0.4339786668518029]"
all-other-subjects,V4,FST,train,sub-02,linear_predictivity,652,171,0.18338817779619238,
all-other-subjects,V4,FST,test,sub-02,linear_predictivity,652,171,0.39469306171953533,"[0.3992764493462697, 0.3941589614757663, 0.39976554161801103, 0.39319694653743764, 0.38706740962019204]"
all-other-subjects,V4,LO1,train,sub-02,linear_predictivity,652,78,0.17038607962537558,
all-other-subjects,V4,LO1,test,sub-02,linear_predictivity,652,78,0.3932560740150208,"[0.38709475806466837, 0.40336875550201373, 0.39326455679713823, 0.3866699710322618, 0.3958823286790217]"
all-other-subjects,V4,LO2,train,sub-02,linear_predictivity,652,82,0.23537174041102643,
all-other-subjects,V4,LO2,test,sub-02,linear_predictivity,652,82,0.5551473396274712,"[0.5629110849562422, 0.5577299702510009, 0.5528384161231753, 0.5532967130624685, 0.548960513744469]"
all-other-subjects,V4,LO3,train,sub-02,linear_predictivity,652,124,0.1506303772425976,
all-other-subjects,V4,LO3,test,sub-02,linear_predictivity,652,124,0.3799473494766203,"[0.3798247552573376, 0.37368842547096887, 0.3846049071373121, 0.37913684693151334, 0.38248181258596964]"
all-other-subjects,V3A,V1,train,sub-02,linear_predictivity,242,435,0.05661737175223115,
all-other-subjects,V3A,V1,test,sub-02,linear_predictivity,242,435,0.1265289786097729,"[0.12368213807070973, 0.12774480249951514, 0.12575881080928342, 0.1271698945975227, 0.1282892470718336]"
all-other-subjects,V3A,V2,train,sub-02,linear_predictivity,242,567,0.06964734566000834,
all-other-subjects,V3A,V2,test,sub-02,linear_predictivity,242,567,0.1582279989649858,"[0.1552399698290834, 0.16561228220193538, 0.152987418445408, 0.15750986206094253, 0.15979046228755978]"
all-other-subjects,V3A,V3,train,sub-02,linear_predictivity,242,538,0.07731226324839957,
all-other-subjects,V3A,V3,test,sub-02,linear_predictivity,242,538,0.17249986035111192,"[0.1707739620059136, 0.17875737495118388, 0.16795178146612336, 0.16963129717517753, 0.1753848861571613]"
all-other-subjects,V3A,V4,train,sub-02,linear_predictivity,242,630,0.10840523657409645,
all-other-subjects,V3A,V4,test,sub-02,linear_predictivity,242,630,0.2479565546875066,"[0.23949574795953535, 0.2564898611176457, 0.24802338193114395, 0.24187227098088807, 0.25390151144831996]"
all-other-subjects,V3A,V3A,train,sub-02,linear_predictivity,242,273,0.17295486070694913,
all-other-subjects,V3A,V3A,test,sub-02,linear_predictivity,242,273,0.33219611888439327,"[0.3325454679205421, 0.3401792387266211, 0.3301441378153861, 0.32665401999396726, 0.33145772996544975]"
all-other-subjects,V3A,V3B,train,sub-02,linear_predictivity,242,148,0.14423775030301136,
all-other-subjects,V3A,V3B,test,sub-02,linear_predictivity,242,148,0.22850997514511978,"[0.23145034060464895, 0.23128225752293982, 0.22974181472252608, 0.22222575569365535, 0.22784970718182881]"
all-other-subjects,V3A,V6,train,sub-02,linear_predictivity,242,147,0.07465998977034517,
all-other-subjects,V3A,V6,test,sub-02,linear_predictivity,242,147,0.19083772198212606,"[0.18960208175049326, 0.18880812753962462, 0.18681913506344197, 0.19378733783206806, 0.19517192772500244]"
all-other-subjects,V3A,V6A,train,sub-02,linear_predictivity,242,82,0.10483778050136497,
all-other-subjects,V3A,V6A,test,sub-02,linear_predictivity,242,82,0.3006551875637002,"[0.30211614785966034, 0.30651581301446984, 0.30029380313155424, 0.29553460965038764, 0.2988155641624287]"
all-other-subjects,V3A,V7,train,sub-02,linear_predictivity,242,88,0.18716301859075013,
all-other-subjects,V3A,V7,test,sub-02,linear_predictivity,242,88,0.37370805470097085,"[0.3697018622050314, 0.3765983989179512, 0.3788402378105031, 0.36270908025147774, 0.38069069431989083]"
all-other-subjects,V3A,V8,train,sub-02,linear_predictivity,242,105,0.09689975588301823,
all-other-subjects,V3A,V8,test,sub-02,linear_predictivity,242,105,0.21989589321817463,"[0.20681904024744727, 0.22826810208452666, 0.21937829632652475, 0.21663020820482612, 0.22838381922754813]"
all-other-subjects,V3A,FFC,train,sub-02,linear_predictivity,242,269,0.06620933863564843,
all-other-subjects,V3A,FFC,test,sub-02,linear_predictivity,242,269,0.15913139325511585,"[0.1571924898430679, 0.1683047934983031, 0.15743142463658463, 0.15247770366651237, 0.1602505546311112]"
all-other-subjects,V3A,PIT,train,sub-02,linear_predictivity,242,110,0.07357777017204373,
all-other-subjects,V3A,PIT,test,sub-02,linear_predictivity,242,110,0.17036674288127862,"[0.16462534805462425, 0.17812031745566878, 0.1643796945377188, 0.1697207923556535, 0.17498756200272772]"
all-other-subjects,V3A,IPS1,train,sub-02,linear_predictivity,242,212,0.09611010074724788,
all-other-subjects,V3A,IPS1,test,sub-02,linear_predictivity,242,212,0.2979803848224834,"[0.2966259680184794, 0.2905799409308748, 0.308619110896869, 0.2865986080080299, 0.3074782962581639]"
all-other-subjects,V3A,MST,train,sub-02,linear_predictivity,242,149,0.15774913079944253,
all-other-subjects,V3A,MST,test,sub-02,linear_predictivity,242,149,0.33559993443111436,"[0.3350093538068264, 0.3423600409467168, 0.33771569843757754, 0.33539609110955415, 0.32751848785489707]"
all-other-subjects,V3A,MT,train,sub-02,linear_predictivity,242,99,0.14989584704996942,
all-other-subjects,V3A,MT,test,sub-02,linear_predictivity,242,99,0.2964220056870285,"[0.29764462754915405, 0.29953853686373716, 0.28940091664942436, 0.3084860377791398, 0.2870399095936869]"
all-other-subjects,V3A,FST,train,sub-02,linear_predictivity,242,171,0.15519251708183873,
all-other-subjects,V3A,FST,test,sub-02,linear_predictivity,242,171,0.2804189182014665,"[0.2778246426191057, 0.28774255454572845, 0.2827793279535901, 0.2772253039358876, 0.2765227619530206]"
all-other-subjects,V3A,LO1,train,sub-02,linear_predictivity,242,78,0.07520774769769083,
all-other-subjects,V3A,LO1,test,sub-02,linear_predictivity,242,78,0.22989689507315716,"[0.221521024838204, 0.23744678806021952, 0.237089261945122, 0.21940275870894504, 0.23402464181329513]"
all-other-subjects,V3A,LO2,train,sub-02,linear_predictivity,242,82,0.1149802199689395,
all-other-subjects,V3A,LO2,test,sub-02,linear_predictivity,242,82,0.2634042991714018,"[0.26083848201606447, 0.2679757338954319, 0.26827856521705373, 0.25998106304298546, 0.25994765168547346]"
all-other-subjects,V3A,LO3,train,sub-02,linear_predictivity,242,124,0.1074515130185657,
all-other-subjects,V3A,LO3,test,sub-02,linear_predictivity,242,124,0.27183301457090064,"[0.2756980105394469, 0.27196311991899474, 0.27659263114096383, 0.26537029981932475, 0.26954101143577297]"
all-other-subjects,V3B,V1,train,sub-02,linear_predictivity,150,435,0.03544880721783272,
all-other-subjects,V3B,V1,test,sub-02,linear_predictivity,150,435,0.0629171180530847,"[0.05528150618054192, 0.06428971763793244, 0.06698264861766663, 0.06477381802013898, 0.06325789980914348]"
all-other-subjects,V3B,V2,train,sub-02,linear_predictivity,150,567,0.05303500486993408,
all-other-subjects,V3B,V2,test,sub-02,linear_predictivity,150,567,0.10019134516064224,"[0.09397392193837513, 0.1026662384928193, 0.10529168486207952, 0.10204728677241788, 0.09697759373751935]"
all-other-subjects,V3B,V3,train,sub-02,linear_predictivity,150,538,0.0678352594274007,
all-other-subjects,V3B,V3,test,sub-02,linear_predictivity,150,538,0.1258269233651069,"[0.1229904944871302, 0.1264110335709081, 0.12858301962315602, 0.12565272638294187, 0.12549734276139834]"
all-other-subjects,V3B,V4,train,sub-02,linear_predictivity,150,630,0.12483869612682365,
all-other-subjects,V3B,V4,test,sub-02,linear_predictivity,150,630,0.25600342287814765,"[0.2481676176729289, 0.2577586328833147, 0.26137667506448653, 0.25542514131800304, 0.25728904745200487]"
all-other-subjects,V3B,V3A,train,sub-02,linear_predictivity,150,273,0.13679900867155417,
